pair,source_pair,case_type,direction,entry_time,exit_time,exit_reason,propagation,pnl_pct,entry_spread
NZDJPY,NZDJPY,B,LONG,2023-06-16 16:45:00,2023-06-16 17:10:00,spread_reduced,Real,0.043008145286460575,-0.0038329546769471576
CHFJPY,CHFJPY,B,LONG,2023-06-16 16:45:00,2023-06-16 17:10:00,spread_reduced,Real,-0.04784806654798783,-0.003832954676947155
USDJPY,USDJPY,B,SHORT,2023-06-20 02:15:00,2023-06-20 04:05:00,spread_reduced,Pseudo,0.09848797966788281,0.003088813248295773
EURJPY,EURJPY,B,SHORT,2023-06-20 02:15:00,2023-06-20 04:05:00,spread_reduced,Pseudo,0.0034236395190512248,0.003088813248295775
AUDJPY,AUDJPY,B,SHORT,2023-06-20 02:15:00,2023-06-20 04:05:00,spread_reduced,Pseudo,0.08784663716437935,0.003088813248295783
CHFJPY,CHFJPY,B,SHORT,2023-06-20 02:15:00,2023-06-20 04:05:00,spread_reduced,Pseudo,0.08953229105179705,0.003088813248295778
GBPJPY,GBPJPY,B,SHORT,2023-06-20 02:20:00,2023-06-20 04:05:00,spread_reduced,Pseudo,-0.0075170266082465655,0.004312106032108978
NZDJPY,NZDJPY,B,SHORT,2023-06-20 02:20:00,2023-06-20 04:05:00,spread_reduced,Pseudo,0.15458937632062408,0.004312106032108986
EURJPY,EURJPY,B,LONG,2023-06-21 14:20:00,2023-06-21 15:45:00,spread_reduced,Pseudo,0.010856069709556476,-0.0033601055297783817
GBPJPY,GBPJPY,B,LONG,2023-06-21 14:20:00,2023-06-21 15:45:00,spread_reduced,Pseudo,-0.1773698554303945,-0.003360105529778389
AUDJPY,AUDJPY,B,LONG,2023-06-21 14:20:00,2023-06-21 15:45:00,spread_reduced,Pseudo,0.17134930552871927,-0.003360105529778373
NZDJPY,NZDJPY,B,LONG,2023-06-21 14:20:00,2023-06-21 15:45:00,spread_reduced,Pseudo,0.027130599652055075,-0.0033601055297783817
CHFJPY,CHFJPY,B,LONG,2023-06-21 14:20:00,2023-06-21 15:45:00,spread_reduced,Pseudo,0.1613083515218013,-0.0033601055297783795
USDJPY,USDJPY,B,LONG,2023-06-21 14:30:00,2023-06-21 15:45:00,spread_reduced,Pseudo,-0.12331524147126313,-0.004321359530131344
USDJPY,USDJPY,B,LONG,2023-06-22 14:25:00,2023-06-22 16:05:00,spread_reduced,Pseudo,0.30180193948052086,-0.0030998667503476175
EURJPY,EURJPY,B,LONG,2023-06-22 14:25:00,2023-06-22 16:05:00,spread_reduced,Pseudo,-0.07177935750629638,-0.003099866750347616
GBPJPY,GBPJPY,B,LONG,2023-06-22 14:25:00,2023-06-22 16:05:00,spread_reduced,Pseudo,0.2252200671457964,-0.003099866750347623
AUDJPY,AUDJPY,B,LONG,2023-06-22 14:25:00,2023-06-22 16:05:00,spread_reduced,Pseudo,-0.0062391258846365245,-0.0030998667503476076
NZDJPY,NZDJPY,B,LONG,2023-06-22 14:25:00,2023-06-22 16:05:00,spread_reduced,Pseudo,-0.08627046119380477,-0.003099866750347615
CHFJPY,CHFJPY,B,LONG,2023-06-22 14:25:00,2023-06-22 16:05:00,spread_reduced,Pseudo,0.027075267924966027,-0.0030998667503476136
USDJPY,USDJPY,B,SHORT,2023-06-23 02:05:00,2023-06-23 03:35:00,spread_reduced,Pseudo,-0.13664951037321388,0.0036374355311021246
EURJPY,EURJPY,B,SHORT,2023-06-23 02:05:00,2023-06-23 03:35:00,spread_reduced,Pseudo,-0.09743122866956444,0.0036374355311021267
GBPJPY,GBPJPY,B,SHORT,2023-06-23 02:05:00,2023-06-23 03:35:00,spread_reduced,Pseudo,-0.05337260808868649,0.00363743553110212
AUDJPY,AUDJPY,B,SHORT,2023-06-23 02:05:00,2023-06-23 03:35:00,spread_reduced,Pseudo,0.23748329645525054,0.0036374355311021354
NZDJPY,NZDJPY,B,SHORT,2023-06-23 02:05:00,2023-06-23 03:35:00,spread_reduced,Pseudo,0.2455865998272818,0.0036374355311021267
CHFJPY,CHFJPY,B,SHORT,2023-06-23 02:05:00,2023-06-23 03:35:00,spread_reduced,Pseudo,-0.0958018777018621,0.0036374355311021293
USDJPY,USDJPY,B,SHORT,2023-06-23 07:30:00,2023-06-23 09:15:00,spread_reduced,Pseudo,-0.38701044705472903,0.004508457147786555
EURJPY,EURJPY,B,SHORT,2023-06-23 07:30:00,2023-06-23 09:15:00,spread_reduced,Both,-0.15014892520078446,0.004508457147786558
GBPJPY,GBPJPY,B,SHORT,2023-06-23 07:30:00,2023-06-23 09:15:00,spread_reduced,Pseudo,-0.4379645993816128,0.004508457147786552
AUDJPY,AUDJPY,B,SHORT,2023-06-23 07:30:00,2023-06-23 09:15:00,spread_reduced,Pseudo,-0.3617869543605101,0.004508457147786566
NZDJPY,NZDJPY,B,SHORT,2023-06-23 07:30:00,2023-06-23 09:15:00,spread_reduced,Pseudo,-0.09341882187544985,0.004508457147786558
CHFJPY,CHFJPY,B,SHORT,2023-06-23 07:30:00,2023-06-23 09:15:00,spread_reduced,Pseudo,-0.46658430213564195,0.004508457147786561
USDJPY,USDJPY,B,SHORT,2023-06-23 12:45:00,2023-06-23 13:15:00,spread_reduced,Both,0.0073340725891453875,0.003014729717434104
EURJPY,EURJPY,B,SHORT,2023-06-23 12:45:00,2023-06-23 13:15:00,spread_reduced,Pseudo,-0.1391608850454344,0.0030147297174341068
GBPJPY,GBPJPY,B,SHORT,2023-06-23 12:45:00,2023-06-23 13:15:00,spread_reduced,Pseudo,-0.05111278377804378,0.0030147297174340994
AUDJPY,AUDJPY,B,SHORT,2023-06-23 12:45:00,2023-06-23 13:15:00,spread_reduced,Pseudo,-0.32966343529520586,0.0030147297174341146
NZDJPY,NZDJPY,B,SHORT,2023-06-23 12:45:00,2023-06-23 13:15:00,spread_reduced,Pseudo,-0.23639011155074385,0.0030147297174341068
CHFJPY,CHFJPY,B,SHORT,2023-06-23 12:45:00,2023-06-23 13:15:00,spread_reduced,Pseudo,-0.24378968908341422,0.003014729717434109
USDJPY,USDJPY,B,LONG,2023-06-23 14:20:00,2023-06-23 16:30:00,spread_reduced,Real,0.253264719694372,-0.00356639976307013
EURJPY,EURJPY,B,LONG,2023-06-23 14:20:00,2023-06-23 16:30:00,spread_reduced,Pseudo,0.17799350167909309,-0.0035663997630701275
GBPJPY,GBPJPY,B,LONG,2023-06-23 14:20:00,2023-06-23 16:30:00,spread_reduced,Real,0.13535590240106496,-0.003566399763070134
AUDJPY,AUDJPY,B,LONG,2023-06-23 14:20:00,2023-06-23 16:30:00,spread_reduced,Pseudo,0.4789545678305733,-0.003566399763070119
NZDJPY,NZDJPY,B,LONG,2023-06-23 14:20:00,2023-06-23 16:30:00,spread_reduced,Pseudo,0.5995478006319462,-0.0035663997630701275
CHFJPY,CHFJPY,B,LONG,2023-06-23 14:20:00,2023-06-23 16:30:00,spread_reduced,Pseudo,0.00811223224794766,-0.003566399763070125
USDJPY,USDJPY,B,SHORT,2023-06-26 07:30:00,2023-06-26 07:55:00,spread_reduced,Pseudo,-0.1639607977802123,0.0033673549856656116
EURJPY,EURJPY,B,SHORT,2023-06-26 07:30:00,2023-06-26 07:55:00,spread_reduced,Pseudo,-0.2618618552468662,0.0033673549856656137
GBPJPY,GBPJPY,B,SHORT,2023-06-26 07:30:00,2023-06-26 07:55:00,spread_reduced,Pseudo,-0.2770168563080988,0.0033673549856656068
AUDJPY,AUDJPY,B,SHORT,2023-06-26 07:30:00,2023-06-26 07:55:00,spread_reduced,Pseudo,-0.2854609978571269,0.0033673549856656224
NZDJPY,NZDJPY,B,SHORT,2023-06-26 07:30:00,2023-06-26 07:55:00,spread_reduced,Pseudo,-0.3100070596280628,0.0033673549856656137
CHFJPY,CHFJPY,B,SHORT,2023-06-26 07:30:00,2023-06-26 07:55:00,spread_reduced,Pseudo,-0.22503298133006816,0.0033673549856656163
USDJPY,USDJPY,B,LONG,2023-06-30 14:20:00,2023-06-30 15:50:00,spread_reduced,Both,0.19654010102221342,-0.0030077526021694174
EURJPY,EURJPY,B,LONG,2023-06-30 14:20:00,2023-06-30 15:50:00,spread_reduced,Pseudo,-0.07660446826076214,-0.0030077526021694157
GBPJPY,GBPJPY,B,LONG,2023-06-30 14:20:00,2023-06-30 15:50:00,spread_reduced,Pseudo,0.022343785717748865,-0.003007752602169422
AUDJPY,AUDJPY,B,LONG,2023-06-30 14:20:00,2023-06-30 15:50:00,spread_reduced,Pseudo,0.08825346639880957,-0.0030077526021694066
NZDJPY,NZDJPY,B,LONG,2023-06-30 14:20:00,2023-06-30 15:50:00,spread_reduced,Pseudo,-0.03724502470418371,-0.003007752602169415
CHFJPY,CHFJPY,B,LONG,2023-06-30 14:20:00,2023-06-30 15:50:00,spread_reduced,Pseudo,-0.06691325375105898,-0.0030077526021694114
USDJPY,USDJPY,B,SHORT,2023-07-05 09:05:00,2023-07-05 09:55:00,spread_reduced,Real,-0.021107488283618935,0.0034387411545924746
EURJPY,EURJPY,B,SHORT,2023-07-05 09:05:00,2023-07-05 09:55:00,spread_reduced,Neither,-0.17828511075357323,0.003438741154592478
GBPJPY,GBPJPY,B,SHORT,2023-07-05 09:05:00,2023-07-05 09:55:00,spread_reduced,Real,-0.04896046165729177,0.003438741154592472
AUDJPY,AUDJPY,B,SHORT,2023-07-05 09:05:00,2023-07-05 09:55:00,spread_reduced,Real,-0.04777343277332739,0.0034387411545924867
NZDJPY,NZDJPY,B,SHORT,2023-07-05 09:05:00,2023-07-05 09:55:00,spread_reduced,Real,-0.05392540369508758,0.003438741154592478
CHFJPY,CHFJPY,B,SHORT,2023-07-05 09:05:00,2023-07-05 09:55:00,spread_reduced,Real,0.0873801917125605,0.0034387411545924815
USDJPY,USDJPY,B,SHORT,2023-07-06 04:00:00,2023-07-06 06:00:00,spread_reduced,Pseudo,0.3945433053802276,0.0031884696993229778
EURJPY,EURJPY,B,SHORT,2023-07-06 04:00:00,2023-07-06 06:00:00,spread_reduced,Pseudo,0.00489479502609654,0.003188469699322981
GBPJPY,GBPJPY,B,SHORT,2023-07-06 04:00:00,2023-07-06 06:00:00,spread_reduced,Pseudo,0.08122236514710816,0.0031884696993229743
AUDJPY,AUDJPY,B,SHORT,2023-07-06 04:00:00,2023-07-06 06:00:00,spread_reduced,Pseudo,-0.2098647137435498,0.00318846969932299
NZDJPY,NZDJPY,B,SHORT,2023-07-06 04:00:00,2023-07-06 06:00:00,spread_reduced,Pseudo,-0.2087211106670169,0.0031884696993229812
CHFJPY,CHFJPY,B,SHORT,2023-07-06 04:00:00,2023-07-06 06:00:00,spread_reduced,Pseudo,-0.004914838668268473,0.0031884696993229843
USDJPY,USDJPY,B,SHORT,2023-07-06 15:15:00,2023-07-06 15:35:00,spread_reduced,Both,-0.1634539143080908,0.0035020669297248313
EURJPY,EURJPY,B,SHORT,2023-07-06 15:15:00,2023-07-06 15:35:00,spread_reduced,Pseudo,-0.2853114046373525,0.0035020669297248343
GBPJPY,GBPJPY,B,SHORT,2023-07-06 15:15:00,2023-07-06 15:35:00,spread_reduced,Pseudo,-0.2955685185790369,0.003502066929724828
AUDJPY,AUDJPY,B,SHORT,2023-07-06 15:15:00,2023-07-06 15:35:00,spread_reduced,Pseudo,-0.2500372607297704,0.003502066929724843
NZDJPY,NZDJPY,B,SHORT,2023-07-06 15:15:00,2023-07-06 15:35:00,spread_reduced,Pseudo,-0.28665448032065094,0.003502066929724835
CHFJPY,CHFJPY,B,SHORT,2023-07-06 15:15:00,2023-07-06 15:35:00,spread_reduced,Pseudo,-0.18449757873162387,0.003502066929724838
USDJPY,USDJPY,B,SHORT,2023-07-07 06:25:00,2023-07-07 09:25:00,spread_reduced,Pseudo,0.4997995674437816,0.003076427200212697
EURJPY,EURJPY,B,SHORT,2023-07-07 06:25:00,2023-07-07 09:25:00,spread_reduced,Pseudo,0.7695930089598457,0.0030764272002127002
GBPJPY,GBPJPY,B,SHORT,2023-07-07 06:25:00,2023-07-07 09:25:00,spread_reduced,Pseudo,0.48019991492426195,0.0030764272002126937
AUDJPY,AUDJPY,B,SHORT,2023-07-07 06:25:00,2023-07-07 09:25:00,spread_reduced,Pseudo,0.2208027461306402,0.0030764272002127093
NZDJPY,NZDJPY,B,SHORT,2023-07-07 06:25:00,2023-07-07 09:25:00,spread_reduced,Pseudo,0.011742950510484906,0.0030764272002127007
CHFJPY,CHFJPY,B,SHORT,2023-07-07 06:25:00,2023-07-07 09:25:00,spread_reduced,Pseudo,0.6555235192364044,0.003076427200212704
USDJPY,USDJPY,B,SHORT,2023-07-07 13:40:00,2023-07-07 14:25:00,spread_reduced,Pseudo,0.1722198933989209,0.0035258724337091057
EURJPY,EURJPY,B,SHORT,2023-07-07 13:40:00,2023-07-07 14:25:00,spread_reduced,Pseudo,-0.08825546230021668,0.0035258724337091096
GBPJPY,GBPJPY,B,SHORT,2023-07-07 13:40:00,2023-07-07 14:25:00,spread_reduced,Pseudo,-0.0848260011363881,0.0035258724337091014
CHFJPY,CHFJPY,B,SHORT,2023-07-07 13:40:00,2023-07-07 14:25:00,spread_reduced,Pseudo,-0.09931556042367766,0.003525872433709113
AUDJPY,AUDJPY,B,SHORT,2023-07-07 13:45:00,2023-07-07 14:25:00,spread_reduced,Pseudo,-0.1992192292728327,0.004017816964019075
NZDJPY,NZDJPY,B,SHORT,2023-07-07 13:45:00,2023-07-07 14:25:00,spread_reduced,Pseudo,-0.06561820189709966,0.004017816964019067
USDJPY,USDJPY,B,SHORT,2023-07-07 14:45:00,2023-07-07 15:15:00,spread_reduced,Pseudo,-0.04945394323530028,0.0036800671106316193
EURJPY,EURJPY,B,SHORT,2023-07-07 14:45:00,2023-07-07 15:15:00,spread_reduced,Pseudo,-0.1187548811295199,0.0036800671106316223
GBPJPY,GBPJPY,B,SHORT,2023-07-07 14:45:00,2023-07-07 15:15:00,spread_reduced,Pseudo,-0.12732336187071258,0.003680067110631615
AUDJPY,AUDJPY,B,SHORT,2023-07-07 14:45:00,2023-07-07 15:15:00,spread_reduced,Pseudo,-0.13682438312208797,0.003680067110631631
NZDJPY,NZDJPY,B,SHORT,2023-07-07 14:45:00,2023-07-07 15:15:00,spread_reduced,Pseudo,-0.07696955838483918,0.003680067110631623
CHFJPY,CHFJPY,B,SHORT,2023-07-07 14:45:00,2023-07-07 15:15:00,spread_reduced,Pseudo,-0.06799758297641272,0.0036800671106316262
USDJPY,USDJPY,B,SHORT,2023-07-10 07:20:00,2023-07-10 08:00:00,spread_reduced,Pseudo,-0.16250968632525176,0.0036673746730560832
EURJPY,EURJPY,B,SHORT,2023-07-10 07:20:00,2023-07-10 08:00:00,spread_reduced,Pseudo,-0.22138571621777015,0.003667374673056086
GBPJPY,GBPJPY,B,SHORT,2023-07-10 07:20:00,2023-07-10 08:00:00,spread_reduced,Pseudo,-0.2733894674475194,0.0036673746730560793
AUDJPY,AUDJPY,B,SHORT,2023-07-10 07:20:00,2023-07-10 08:00:00,spread_reduced,Pseudo,-0.2881757725428091,0.0036673746730560945
NZDJPY,NZDJPY,B,SHORT,2023-07-10 07:20:00,2023-07-10 08:00:00,spread_reduced,Pseudo,-0.2979959662220792,0.0036673746730560867
CHFJPY,CHFJPY,B,SHORT,2023-07-10 07:20:00,2023-07-10 08:00:00,spread_reduced,Pseudo,-0.15093394143572691,0.0032823520576470877
USDJPY,USDJPY,B,SHORT,2023-07-10 13:35:00,2023-07-10 15:15:00,spread_reduced,Pseudo,0.23720693884132782,0.003022106975351416
EURJPY,EURJPY,B,SHORT,2023-07-10 13:35:00,2023-07-10 15:15:00,spread_reduced,Pseudo,-0.1205154606422898,0.003022106975351419
GBPJPY,GBPJPY,B,SHORT,2023-07-10 13:35:00,2023-07-10 15:15:00,spread_reduced,Pseudo,-0.41093082046265533,0.0030221069753514126
AUDJPY,AUDJPY,B,SHORT,2023-07-10 13:35:00,2023-07-10 15:15:00,spread_reduced,Pseudo,-0.18115460109147108,0.0030221069753514278
NZDJPY,NZDJPY,B,SHORT,2023-07-10 13:35:00,2023-07-10 15:15:00,spread_reduced,Pseudo,-0.10958403005900674,0.00302210697535142
CHFJPY,CHFJPY,B,SHORT,2023-07-10 14:15:00,2023-07-10 15:15:00,spread_reduced,Pseudo,0.06148468036198951,0.003401224623916993
USDJPY,USDJPY,B,SHORT,2023-07-11 02:35:00,2023-07-11 03:55:00,spread_reduced,Real,0.07793200159330235,0.0033874458209145544
EURJPY,EURJPY,B,SHORT,2023-07-11 02:35:00,2023-07-11 03:55:00,spread_reduced,Real,-0.0041277039611875566,0.0033874458209145575
GBPJPY,GBPJPY,B,SHORT,2023-07-11 02:35:00,2023-07-11 03:55:00,spread_reduced,Real,-0.042454387290706094,0.003387445820914551
AUDJPY,AUDJPY,B,SHORT,2023-07-11 02:35:00,2023-07-11 03:55:00,spread_reduced,Real,-0.006829028293853234,0.0033874458209145657
NZDJPY,NZDJPY,B,SHORT,2023-07-11 02:35:00,2023-07-11 03:55:00,spread_reduced,Real,0.05490330897920763,0.003387445820914558
CHFJPY,CHFJPY,B,SHORT,2023-07-11 02:35:00,2023-07-11 03:55:00,spread_reduced,Real,-0.012155385125445228,0.003387445820914562
USDJPY,USDJPY,B,LONG,2023-07-11 13:45:00,2023-07-11 14:50:00,spread_reduced,Pseudo,-0.2603814866269927,-0.0032448869673293575
EURJPY,EURJPY,B,LONG,2023-07-11 13:45:00,2023-07-11 14:50:00,spread_reduced,Pseudo,-0.21354737106836036,-0.0032448869673293544
GBPJPY,GBPJPY,B,LONG,2023-07-11 13:45:00,2023-07-11 14:50:00,spread_reduced,Pseudo,-0.3852241969281393,-0.0032448869673293614
AUDJPY,AUDJPY,B,LONG,2023-07-11 13:45:00,2023-07-11 14:50:00,spread_reduced,Pseudo,-0.4694239533943693,-0.0032448869673293457
NZDJPY,NZDJPY,B,LONG,2023-07-11 13:45:00,2023-07-11 14:50:00,spread_reduced,Pseudo,-0.1581963568588196,-0.003244886967329354
CHFJPY,CHFJPY,B,LONG,2023-07-11 13:45:00,2023-07-11 14:50:00,spread_reduced,Pseudo,-0.1525750583532548,-0.003244886967329351
USDJPY,USDJPY,B,SHORT,2023-07-12 01:00:00,2023-07-12 02:10:00,spread_reduced,Pseudo,-0.20551614441732813,0.0032667323795755434
EURJPY,EURJPY,B,SHORT,2023-07-12 01:00:00,2023-07-12 02:10:00,spread_reduced,Pseudo,-0.2906741754111394,0.003266732379575547
GBPJPY,GBPJPY,B,SHORT,2023-07-12 01:00:00,2023-07-12 02:10:00,spread_reduced,Pseudo,-0.3053275875267344,0.003266732379575539
AUDJPY,AUDJPY,B,SHORT,2023-07-12 01:00:00,2023-07-12 02:10:00,spread_reduced,Pseudo,-0.40605912984337245,0.0032667323795755546
NZDJPY,NZDJPY,B,SHORT,2023-07-12 01:00:00,2023-07-12 02:10:00,spread_reduced,Pseudo,0.0018540317243502062,0.0032667323795755473
CHFJPY,CHFJPY,B,SHORT,2023-07-12 01:00:00,2023-07-12 02:10:00,spread_reduced,Pseudo,-0.15425041368133385,0.0032667323795755503
USDJPY,USDJPY,B,LONG,2023-07-12 13:10:00,2023-07-12 14:05:00,stop,Pseudo,-0.6143989520166482,-0.0033767810216865017
GBPJPY,GBPJPY,B,LONG,2023-07-12 13:10:00,2023-07-12 14:10:00,stop,Pseudo,-0.5846114491336873,-0.0033767810216865065
EURJPY,EURJPY,B,LONG,2023-07-12 13:10:00,2023-07-12 14:40:00,spread_reduced,Pseudo,-0.24461407271414437,-0.003376781021686499
AUDJPY,AUDJPY,B,LONG,2023-07-12 13:10:00,2023-07-12 14:40:00,spread_reduced,Real,0.16698072684821302,-0.003376781021686491
NZDJPY,NZDJPY,B,LONG,2023-07-12 13:10:00,2023-07-12 14:40:00,spread_reduced,Real,0.2949764026530059,-0.0033767810216864987
CHFJPY,CHFJPY,B,LONG,2023-07-12 13:10:00,2023-07-12 14:40:00,spread_reduced,Both,0.3709528076485391,-0.0033767810216864956
USDJPY,USDJPY,B,LONG,2023-07-12 14:30:00,2023-07-12 14:40:00,spread_reduced,Pseudo,-0.2818287272468578,-0.003139420038814869
GBPJPY,GBPJPY,B,LONG,2023-07-12 14:30:00,2023-07-12 14:40:00,spread_reduced,Pseudo,-0.13097677571477506,-0.0031394200388148727
USDJPY,USDJPY,B,SHORT,2023-07-12 15:35:00,2023-07-12 16:10:00,spread_reduced,Real,0.09153506033486118,0.0035427287391492394
EURJPY,EURJPY,B,SHORT,2023-07-12 15:35:00,2023-07-12 16:10:00,spread_reduced,Pseudo,0.02842780946403038,0.0035427287391492424
GBPJPY,GBPJPY,B,SHORT,2023-07-12 15:35:00,2023-07-12 16:10:00,spread_reduced,Pseudo,0.045889672469841734,0.003542728739149235
AUDJPY,AUDJPY,B,SHORT,2023-07-12 15:35:00,2023-07-12 16:10:00,spread_reduced,Pseudo,-0.04498251369659349,0.0035427287391492507
NZDJPY,NZDJPY,B,SHORT,2023-07-12 15:35:00,2023-07-12 16:10:00,spread_reduced,Pseudo,-0.1697837651935726,0.003542728739149243
CHFJPY,CHFJPY,B,SHORT,2023-07-12 15:40:00,2023-07-12 16:10:00,spread_reduced,Pseudo,-0.14823689599704112,0.004642630581894031
EURJPY,EURJPY,B,LONG,2023-07-13 02:05:00,2023-07-13 02:50:00,spread_reduced,Pseudo,-0.07424605745267229,-0.0030670726750943976
GBPJPY,GBPJPY,B,LONG,2023-07-13 02:05:00,2023-07-13 02:50:00,spread_reduced,Pseudo,0.04757704265219894,-0.0030670726750944045
AUDJPY,AUDJPY,B,LONG,2023-07-13 02:05:00,2023-07-13 02:50:00,spread_reduced,Pseudo,0.0028947417606654353,-0.0030670726750943894
NZDJPY,NZDJPY,B,LONG,2023-07-13 02:05:00,2023-07-13 02:50:00,spread_reduced,Pseudo,-0.014555055918741289,-0.0030670726750943967
CHFJPY,CHFJPY,B,LONG,2023-07-13 02:05:00,2023-07-13 02:50:00,spread_reduced,Both,-0.0304036477940528,-0.0030670726750943937
USDJPY,USDJPY,B,LONG,2023-07-13 02:10:00,2023-07-13 02:50:00,spread_reduced,Pseudo,-0.14313753137098115,-0.0037868090683049103
GBPJPY,GBPJPY,B,LONG,2023-07-13 09:35:00,2023-07-13 10:20:00,spread_reduced,Pseudo,0.009077051507507447,-0.0032987298244407017
USDJPY,USDJPY,B,LONG,2023-07-13 09:40:00,2023-07-13 10:20:00,spread_reduced,Pseudo,0.02461229930291372,-0.0031712946185317795
EURJPY,EURJPY,B,LONG,2023-07-13 09:40:00,2023-07-13 10:20:00,spread_reduced,Pseudo,-0.1542937727456728,-0.0031712946185317764
AUDJPY,AUDJPY,B,LONG,2023-07-13 09:40:00,2023-07-13 10:20:00,spread_reduced,Real,0.0703701922864323,-0.003171294618531768
NZDJPY,NZDJPY,B,LONG,2023-07-13 09:40:00,2023-07-13 10:20:00,spread_reduced,Real,-0.054356115306963826,-0.0031712946185317764
CHFJPY,CHFJPY,B,LONG,2023-07-13 09:40:00,2023-07-13 10:20:00,spread_reduced,Pseudo,0.006502205404953129,-0.003171294618531774
USDJPY,USDJPY,B,SHORT,2023-07-14 00:55:00,2023-07-14 02:15:00,spread_reduced,Pseudo,0.2239420478652628,0.0031010254865689486
EURJPY,EURJPY,B,SHORT,2023-07-14 00:55:00,2023-07-14 02:15:00,spread_reduced,Pseudo,0.02232507887504435,0.0031010254865689517
GBPJPY,GBPJPY,B,SHORT,2023-07-14 00:55:00,2023-07-14 02:15:00,spread_reduced,Pseudo,0.0801674675415994,0.003101025486568944
AUDJPY,AUDJPY,B,SHORT,2023-07-14 00:55:00,2023-07-14 02:15:00,spread_reduced,Pseudo,-0.06497942343430818,0.00310102548656896
NZDJPY,NZDJPY,B,SHORT,2023-07-14 00:55:00,2023-07-14 02:15:00,spread_reduced,Pseudo,-0.23448382837768883,0.0031010254865689517
CHFJPY,CHFJPY,B,SHORT,2023-07-14 00:55:00,2023-07-14 02:15:00,spread_reduced,Pseudo,-0.030901404234414308,0.0031010254865689547
USDJPY,USDJPY,B,LONG,2023-07-14 07:00:00,2023-07-14 08:40:00,spread_reduced,Real,-0.22814797061138092,-0.0037445754980041093
EURJPY,EURJPY,B,LONG,2023-07-14 07:00:00,2023-07-14 08:40:00,spread_reduced,Real,0.03182736574066277,-0.003744575498004106
GBPJPY,GBPJPY,B,LONG,2023-07-14 07:00:00,2023-07-14 08:40:00,spread_reduced,Real,-0.10438746499905986,-0.003744575498004114
AUDJPY,AUDJPY,B,LONG,2023-07-14 07:00:00,2023-07-14 08:40:00,spread_reduced,Real,-0.044618475144050006,-0.003744575498004098
NZDJPY,NZDJPY,B,LONG,2023-07-14 07:00:00,2023-07-14 08:40:00,spread_reduced,Real,-0.19772625323847642,-0.003744575498004106
CHFJPY,CHFJPY,B,LONG,2023-07-14 07:00:00,2023-07-14 08:40:00,spread_reduced,Neither,0.1547786516818602,-0.0037445754980041032
USDJPY,USDJPY,B,LONG,2023-07-14 10:30:00,2023-07-14 11:00:00,spread_reduced,Pseudo,-0.34768461317437793,-0.0030714866801542875
EURJPY,EURJPY,B,LONG,2023-07-14 10:30:00,2023-07-14 11:00:00,spread_reduced,Pseudo,-0.3610036189864996,-0.003071486680154284
GBPJPY,GBPJPY,B,LONG,2023-07-14 10:30:00,2023-07-14 11:00:00,spread_reduced,Pseudo,-0.3629242112354973,-0.0030714866801542927
AUDJPY,AUDJPY,B,LONG,2023-07-14 10:30:00,2023-07-14 11:00:00,spread_reduced,Pseudo,-0.25342449155148683,-0.003071486680154276
NZDJPY,NZDJPY,B,LONG,2023-07-14 10:30:00,2023-07-14 11:00:00,spread_reduced,Pseudo,-0.1578610886109888,-0.0030714866801542845
CHFJPY,CHFJPY,B,LONG,2023-07-14 10:30:00,2023-07-14 11:00:00,spread_reduced,Pseudo,-0.3592796882329978,-0.003071486680154282
USDJPY,USDJPY,B,SHORT,2023-07-17 09:35:00,2023-07-17 11:20:00,spread_reduced,Pseudo,-0.1224067728891054,0.0031369733197869586
EURJPY,EURJPY,B,SHORT,2023-07-17 09:35:00,2023-07-17 11:20:00,spread_reduced,Pseudo,-0.06850443905748183,0.0031369733197869616
GBPJPY,GBPJPY,B,SHORT,2023-07-17 09:35:00,2023-07-17 11:20:00,spread_reduced,Pseudo,-0.04850256128137905,0.0031369733197869534
AUDJPY,AUDJPY,B,SHORT,2023-07-17 09:35:00,2023-07-17 11:20:00,spread_reduced,Pseudo,-0.24315539906146397,0.00313697331978697
NZDJPY,NZDJPY,B,SHORT,2023-07-17 09:35:00,2023-07-17 11:20:00,spread_reduced,Pseudo,-0.10684701036907848,0.003136973319786961
CHFJPY,CHFJPY,B,SHORT,2023-07-17 09:35:00,2023-07-17 11:20:00,spread_reduced,Pseudo,0.10417629807235596,0.003136973319786963
USDJPY,USDJPY,B,LONG,2023-07-17 12:30:00,2023-07-17 15:10:00,spread_reduced,Pseudo,0.4468341963735171,-0.0033656933629024714
EURJPY,EURJPY,B,LONG,2023-07-17 12:30:00,2023-07-17 15:10:00,spread_reduced,Pseudo,0.4751446611608312,-0.0033656933629024693
GBPJPY,GBPJPY,B,LONG,2023-07-17 12:30:00,2023-07-17 15:10:00,spread_reduced,Pseudo,0.5567908962652579,-0.0033656933629024758
AUDJPY,AUDJPY,B,LONG,2023-07-17 12:30:00,2023-07-17 15:10:00,spread_reduced,Pseudo,0.6583687504746472,-0.00336569336290246
NZDJPY,NZDJPY,B,LONG,2023-07-17 12:30:00,2023-07-17 15:10:00,spread_reduced,Pseudo,0.29642977669027315,-0.0033656933629024693
CHFJPY,CHFJPY,B,LONG,2023-07-17 12:30:00,2023-07-17 15:10:00,spread_reduced,Both,0.3919526492099183,-0.003365693362902467
