pair,case_type,direction,entry_time,exit_time,exit_reason,propagation,pnl_pct
GBPJPY,B,SHORT,2023-04-05 14:55:00,2023-04-05 15:10:00,stop,Pseudo,-0.6480517543580404
AUDJPY,B,SHORT,2023-04-05 14:55:00,2023-04-05 15:10:00,stop,Pseudo,-0.6945168899935202
EURJPY,B,LONG,2023-04-05 15:30:00,2023-04-05 16:05:00,spread_reduced,Real,0.038833120661256146
GBPJPY,B,LONG,2023-04-05 15:30:00,2023-04-05 16:05:00,spread_reduced,Real,0.07019349152378082
AUDJPY,B,LONG,2023-04-05 15:30:00,2023-04-05 16:05:00,spread_reduced,Pseudo,0.18776833888067834
EURJPY,B,SHORT,2023-04-05 23:15:00,2023-04-05 23:55:00,spread_reduced,Pseudo,0.12063670563133844
GBPJPY,B,SHORT,2023-04-05 23:15:00,2023-04-05 23:55:00,spread_reduced,Pseudo,0.027402550541566484
AUDJPY,B,SHORT,2023-04-05 23:15:00,2023-04-05 23:55:00,spread_reduced,Real,0.2882702567561883
EURJPY,B,LONG,2023-04-06 00:50:00,2023-04-06 01:35:00,spread_reduced,Pseudo,-0.0007635264730095533
GBPJPY,B,LONG,2023-04-06 00:50:00,2023-04-06 01:35:00,spread_reduced,Pseudo,-0.03286202479058087
AUDJPY,B,LONG,2023-04-06 00:50:00,2023-04-06 01:35:00,spread_reduced,Pseudo,-0.20618706033992407
EURJPY,B,LONG,2023-04-06 06:25:00,2023-04-06 06:45:00,spread_reduced,Pseudo,-0.17067504033063674
GBPJPY,B,LONG,2023-04-06 06:25:00,2023-04-06 06:45:00,spread_reduced,Pseudo,-0.02263670414633564
AUDJPY,B,LONG,2023-04-06 06:25:00,2023-04-06 06:45:00,spread_reduced,Pseudo,-0.16427501322306232
GBPJPY,B,SHORT,2023-04-06 08:30:00,2023-04-06 08:50:00,spread_reduced,Pseudo,-0.24690904196433827
EURJPY,B,SHORT,2023-04-06 08:35:00,2023-04-06 08:50:00,spread_reduced,Pseudo,-0.2362138130442097
AUDJPY,B,SHORT,2023-04-06 08:35:00,2023-04-06 08:50:00,spread_reduced,Pseudo,-0.38842201870055904
GBPJPY,B,SHORT,2023-04-06 12:20:00,2023-04-06 12:35:00,stop,Pseudo,-0.5330662911759987
EURJPY,B,SHORT,2023-04-06 12:20:00,2023-04-06 12:40:00,stop,Pseudo,-0.5886325909367034
AUDJPY,B,SHORT,2023-04-06 12:20:00,2023-04-06 12:40:00,spread_reduced,Pseudo,-0.4761227891233825
EURJPY,B,LONG,2023-04-06 14:00:00,2023-04-06 14:35:00,spread_reduced,Pseudo,0.23120080573961016
GBPJPY,B,LONG,2023-04-06 14:00:00,2023-04-06 14:35:00,spread_reduced,Pseudo,0.0628749352100666
AUDJPY,B,LONG,2023-04-06 14:00:00,2023-04-06 14:35:00,spread_reduced,Pseudo,-0.09452492435787127
EURJPY,B,LONG,2023-04-07 12:30:00,2023-04-07 13:45:00,spread_reduced,Pseudo,0.2167986350424626
GBPJPY,B,LONG,2023-04-07 12:30:00,2023-04-07 13:45:00,spread_reduced,Pseudo,-0.14858565534558998
AUDJPY,B,LONG,2023-04-07 12:30:00,2023-04-07 13:45:00,spread_reduced,Pseudo,0.4889045252143287
EURJPY,B,SHORT,2023-04-09 22:20:00,2023-04-09 22:35:00,spread_reduced,Pseudo,-0.43309656598281937
GBPJPY,B,SHORT,2023-04-09 22:20:00,2023-04-09 22:35:00,spread_reduced,Pseudo,-0.3919328682158163
AUDJPY,B,SHORT,2023-04-09 22:20:00,2023-04-09 22:35:00,spread_reduced,Pseudo,-0.4658751725658365
EURJPY,B,LONG,2023-04-10 00:10:00,2023-04-10 01:05:00,spread_reduced,Pseudo,0.17449559663059352
GBPJPY,B,LONG,2023-04-10 00:10:00,2023-04-10 01:05:00,spread_reduced,Pseudo,0.10096376261155746
AUDJPY,B,LONG,2023-04-10 00:10:00,2023-04-10 01:05:00,spread_reduced,Pseudo,-0.220417312571497
EURJPY,B,LONG,2023-04-10 11:15:00,2023-04-10 12:10:00,spread_reduced,Pseudo,0.172125699848739
GBPJPY,B,LONG,2023-04-10 11:15:00,2023-04-10 12:10:00,spread_reduced,Pseudo,0.09073594474706681
AUDJPY,B,LONG,2023-04-10 11:15:00,2023-04-10 12:10:00,spread_reduced,Pseudo,0.11344244507912235
EURJPY,B,LONG,2023-04-10 14:05:00,2023-04-10 15:25:00,spread_reduced,Real,0.2786093488818716
GBPJPY,B,LONG,2023-04-10 14:05:00,2023-04-10 15:25:00,spread_reduced,Neither,0.3202815504194471
AUDJPY,B,LONG,2023-04-10 14:05:00,2023-04-10 15:25:00,spread_reduced,Real,0.5404743899062314
EURJPY,B,SHORT,2023-04-11 07:40:00,2023-04-11 08:05:00,spread_reduced,Pseudo,-0.2824031761114269
GBPJPY,B,SHORT,2023-04-11 07:40:00,2023-04-11 08:05:00,spread_reduced,Pseudo,-0.33085963005892916
AUDJPY,B,SHORT,2023-04-11 07:40:00,2023-04-11 08:05:00,spread_reduced,Pseudo,-0.16687844236170277
EURJPY,B,LONG,2023-04-11 14:05:00,2023-04-11 14:40:00,spread_reduced,Real,-0.0638667594509886
GBPJPY,B,LONG,2023-04-11 14:05:00,2023-04-11 14:40:00,spread_reduced,Pseudo,0.017626284746367443
AUDJPY,B,LONG,2023-04-11 14:05:00,2023-04-11 14:40:00,spread_reduced,Pseudo,-0.30719912994459087
EURJPY,B,SHORT,2023-04-12 12:30:00,2023-04-12 13:00:00,spread_reduced,Pseudo,0.041294217179688175
GBPJPY,B,SHORT,2023-04-12 12:30:00,2023-04-12 13:00:00,spread_reduced,Real,-0.13638860517017903
AUDJPY,B,SHORT,2023-04-12 12:30:00,2023-04-12 13:00:00,spread_reduced,Real,0.13463023378568195
EURJPY,B,LONG,2023-04-12 13:40:00,2023-04-12 14:10:00,spread_reduced,Both,0.0001549396400069014
GBPJPY,B,LONG,2023-04-12 13:40:00,2023-04-12 14:10:00,spread_reduced,Pseudo,-0.03260070657299756
AUDJPY,B,LONG,2023-04-12 13:40:00,2023-04-12 14:10:00,spread_reduced,Pseudo,-0.04282121162868524
EURJPY,B,SHORT,2023-04-12 15:15:00,2023-04-12 15:35:00,spread_reduced,Pseudo,-0.3294580657793311
GBPJPY,B,SHORT,2023-04-12 15:15:00,2023-04-12 15:35:00,spread_reduced,Both,-0.2396125696429626
AUDJPY,B,SHORT,2023-04-12 15:15:00,2023-04-12 15:35:00,spread_reduced,Real,-0.012921720846215123
EURJPY,B,LONG,2023-04-12 17:05:00,2023-04-12 17:40:00,spread_reduced,Real,0.06835290479053255
GBPJPY,B,LONG,2023-04-12 17:05:00,2023-04-12 17:40:00,spread_reduced,Real,0.24281777888150263
AUDJPY,B,LONG,2023-04-12 17:05:00,2023-04-12 17:40:00,spread_reduced,Real,0.08226002103713567
EURJPY,B,SHORT,2023-04-12 18:25:00,2023-04-12 18:55:00,spread_reduced,Pseudo,-0.18091935676411985
GBPJPY,B,SHORT,2023-04-12 18:25:00,2023-04-12 18:55:00,spread_reduced,Pseudo,-0.1328245100808978
AUDJPY,B,SHORT,2023-04-12 18:25:00,2023-04-12 18:55:00,spread_reduced,Pseudo,-0.1493727580423876
EURJPY,B,LONG,2023-04-13 00:50:00,2023-04-13 01:10:00,spread_reduced,Pseudo,-0.3967522877258804
GBPJPY,B,LONG,2023-04-13 00:50:00,2023-04-13 01:10:00,spread_reduced,Pseudo,-0.3149755365088695
AUDJPY,B,LONG,2023-04-13 00:50:00,2023-04-13 01:10:00,stop,Pseudo,-0.6090643464971753
EURJPY,B,LONG,2023-04-13 01:45:00,2023-04-13 02:25:00,spread_reduced,Pseudo,0.039969187368186596
GBPJPY,B,LONG,2023-04-13 01:45:00,2023-04-13 02:25:00,spread_reduced,Pseudo,0.05759339603524557
AUDJPY,B,LONG,2023-04-13 01:45:00,2023-04-13 02:25:00,spread_reduced,Pseudo,-0.14710859721337827
EURJPY,B,LONG,2023-04-13 08:40:00,2023-04-13 09:20:00,spread_reduced,Pseudo,0.026268567030548105
GBPJPY,B,LONG,2023-04-13 08:40:00,2023-04-13 09:20:00,spread_reduced,Pseudo,-0.1205827500475598
AUDJPY,B,LONG,2023-04-13 08:40:00,2023-04-13 09:20:00,spread_reduced,Real,-0.06318907114951275
EURJPY,B,LONG,2023-04-13 11:50:00,2023-04-13 12:15:00,spread_reduced,Pseudo,-0.23139168788377518
GBPJPY,B,LONG,2023-04-13 11:50:00,2023-04-13 12:15:00,spread_reduced,Pseudo,-0.28636694713257693
AUDJPY,B,LONG,2023-04-13 11:50:00,2023-04-13 12:15:00,spread_reduced,Pseudo,-0.3319272917083153
EURJPY,B,SHORT,2023-04-13 12:35:00,2023-04-13 14:05:00,spread_reduced,Real,0.9097224057705116
GBPJPY,B,SHORT,2023-04-13 12:35:00,2023-04-13 14:05:00,spread_reduced,Pseudo,1.3477147860186205
AUDJPY,B,SHORT,2023-04-13 12:35:00,2023-04-13 14:05:00,spread_reduced,Pseudo,0.3664827310737954
EURJPY,B,LONG,2023-04-13 14:15:00,2023-04-13 14:40:00,spread_reduced,Real,0.08215372720821179
GBPJPY,B,LONG,2023-04-13 14:15:00,2023-04-13 14:40:00,spread_reduced,Real,-0.20358265003187864
AUDJPY,B,LONG,2023-04-13 14:15:00,2023-04-13 14:40:00,spread_reduced,Real,-0.14689963366635678
EURJPY,B,LONG,2023-04-17 05:10:00,2023-04-17 05:35:00,spread_reduced,Pseudo,-0.20115575434842548
GBPJPY,B,LONG,2023-04-17 05:10:00,2023-04-17 05:35:00,spread_reduced,Pseudo,-0.18466567291930414
AUDJPY,B,LONG,2023-04-17 05:10:00,2023-04-17 05:35:00,spread_reduced,Pseudo,-0.24625974718417432
EURJPY,B,SHORT,2023-04-17 08:05:00,2023-04-17 09:10:00,spread_reduced,Real,0.24484629465874413
GBPJPY,B,SHORT,2023-04-17 08:05:00,2023-04-17 09:10:00,spread_reduced,Neither,0.5411981989996336
AUDJPY,B,SHORT,2023-04-17 08:05:00,2023-04-17 09:10:00,spread_reduced,Pseudo,-0.07053129103185007
EURJPY,B,LONG,2023-04-17 13:30:00,2023-04-17 13:50:00,spread_reduced,Pseudo,-0.37508831188344993
GBPJPY,B,LONG,2023-04-17 13:30:00,2023-04-17 13:50:00,stop,Pseudo,-0.5357556070801166
AUDJPY,B,LONG,2023-04-17 13:30:00,2023-04-17 13:50:00,spread_reduced,Real,-0.14078611039466024
EURJPY,B,SHORT,2023-04-17 14:00:00,2023-04-17 14:30:00,spread_reduced,Real,-0.15325249892110077
GBPJPY,B,SHORT,2023-04-17 14:00:00,2023-04-17 14:30:00,spread_reduced,Pseudo,-0.28240517233106094
AUDJPY,B,SHORT,2023-04-17 14:00:00,2023-04-17 14:30:00,stop,Pseudo,-0.644413800785874
EURJPY,B,LONG,2023-04-18 01:25:00,2023-04-18 01:55:00,spread_reduced,Pseudo,-0.12451941610869266
GBPJPY,B,LONG,2023-04-18 01:25:00,2023-04-18 01:55:00,spread_reduced,Pseudo,-0.03255179760234632
AUDJPY,B,LONG,2023-04-18 01:25:00,2023-04-18 01:55:00,spread_reduced,Pseudo,0.07199154988228133
AUDJPY,B,LONG,2023-04-19 06:00:00,2023-04-19 06:10:00,stop,Pseudo,-0.644484855682063
EURJPY,B,LONG,2023-04-19 06:00:00,2023-04-19 06:30:00,spread_reduced,Pseudo,-0.16935690689978689
GBPJPY,B,LONG,2023-04-19 06:00:00,2023-04-19 06:30:00,spread_reduced,Real,-0.03547229759089573
GBPJPY,B,SHORT,2023-04-19 09:50:00,2023-04-19 10:10:00,stop,Pseudo,-0.529625928760528
EURJPY,B,SHORT,2023-04-19 09:50:00,2023-04-19 10:30:00,spread_reduced,Pseudo,-0.09717365235391759
AUDJPY,B,SHORT,2023-04-19 09:50:00,2023-04-19 10:30:00,spread_reduced,Pseudo,-0.22715886254517
AUDJPY,B,SHORT,2023-04-20 12:30:00,2023-04-20 12:50:00,stop,Pseudo,-0.6919506083196877
EURJPY,B,SHORT,2023-04-20 12:30:00,2023-04-20 12:55:00,spread_reduced,Pseudo,-0.48795785291821936
GBPJPY,B,SHORT,2023-04-20 12:30:00,2023-04-20 12:55:00,spread_reduced,Pseudo,-0.4846408289948349
EURJPY,B,SHORT,2023-04-21 01:45:00,2023-04-21 02:15:00,spread_reduced,Pseudo,-0.09636121518970717
GBPJPY,B,SHORT,2023-04-21 01:45:00,2023-04-21 02:15:00,spread_reduced,Pseudo,-0.16563091050381118
AUDJPY,B,SHORT,2023-04-21 01:45:00,2023-04-21 02:15:00,spread_reduced,Pseudo,-0.06297048432809169
EURJPY,B,SHORT,2023-04-21 08:35:00,2023-04-21 09:15:00,spread_reduced,Pseudo,0.010353942084965578
GBPJPY,B,SHORT,2023-04-21 08:35:00,2023-04-21 09:15:00,spread_reduced,Pseudo,0.36287701970276015
AUDJPY,B,SHORT,2023-04-21 08:35:00,2023-04-21 09:15:00,spread_reduced,Real,-0.1880710013979492
EURJPY,B,LONG,2023-04-21 11:20:00,2023-04-21 11:50:00,spread_reduced,Pseudo,-0.25161298597120574
GBPJPY,B,LONG,2023-04-21 11:20:00,2023-04-21 11:50:00,spread_reduced,Pseudo,-0.20640350046063904
AUDJPY,B,LONG,2023-04-21 11:20:00,2023-04-21 11:50:00,spread_reduced,Pseudo,-0.2509428301563643
EURJPY,B,LONG,2023-04-21 13:45:00,2023-04-21 14:40:00,spread_reduced,Pseudo,0.3059163474986212
GBPJPY,B,LONG,2023-04-21 13:45:00,2023-04-21 14:40:00,spread_reduced,Pseudo,0.4446465112718142
AUDJPY,B,LONG,2023-04-21 13:45:00,2023-04-21 14:40:00,spread_reduced,Pseudo,0.007466294837055187
EURJPY,B,LONG,2023-04-24 07:30:00,2023-04-24 08:40:00,spread_reduced,Pseudo,0.6129397162872123
GBPJPY,B,LONG,2023-04-24 07:30:00,2023-04-24 08:40:00,spread_reduced,Pseudo,0.2280958012464603
AUDJPY,B,LONG,2023-04-24 07:30:00,2023-04-24 08:40:00,spread_reduced,Pseudo,0.2732830334257752
EURJPY,B,LONG,2023-04-24 10:20:00,2023-04-24 11:40:00,spread_reduced,Pseudo,-0.1259320427240418
GBPJPY,B,LONG,2023-04-24 10:20:00,2023-04-24 11:40:00,spread_reduced,Pseudo,-0.13401069390506226
AUDJPY,B,LONG,2023-04-24 10:20:00,2023-04-24 11:40:00,spread_reduced,Pseudo,0.11123274386282134
AUDJPY,B,SHORT,2023-04-24 14:50:00,2023-04-24 15:55:00,spread_reduced,Pseudo,0.47096007986602295
EURJPY,B,LONG,2023-04-25 00:50:00,2023-04-25 01:35:00,spread_reduced,Pseudo,-0.17496951223894275
GBPJPY,B,LONG,2023-04-25 00:50:00,2023-04-25 01:35:00,spread_reduced,Pseudo,-0.1396180916000874
AUDJPY,B,LONG,2023-04-25 00:50:00,2023-04-25 01:35:00,spread_reduced,Both,0.0055636756061498245
EURJPY,B,LONG,2023-04-25 06:55:00,2023-04-25 07:00:00,stop,Pseudo,-0.864767031714601
GBPJPY,B,LONG,2023-04-25 06:55:00,2023-04-25 07:00:00,stop,Pseudo,-0.7417364796458159
AUDJPY,B,LONG,2023-04-25 06:55:00,2023-04-25 07:00:00,spread_reduced,Pseudo,-0.3340696198155987
EURJPY,B,SHORT,2023-04-25 07:20:00,2023-04-25 07:50:00,spread_reduced,Both,-0.13062815178366272
GBPJPY,B,SHORT,2023-04-25 07:20:00,2023-04-25 07:50:00,spread_reduced,Real,-0.21297311382221612
AUDJPY,B,SHORT,2023-04-25 07:20:00,2023-04-25 07:50:00,spread_reduced,Pseudo,0.3335702966815365
EURJPY,B,LONG,2023-04-25 08:45:00,2023-04-25 09:15:00,spread_reduced,Pseudo,-0.20589981640606325
GBPJPY,B,LONG,2023-04-25 08:45:00,2023-04-25 09:15:00,spread_reduced,Pseudo,-0.15902457285636257
AUDJPY,B,LONG,2023-04-25 08:45:00,2023-04-25 09:15:00,spread_reduced,Pseudo,-0.0483635747840309
EURJPY,B,SHORT,2023-04-25 09:25:00,2023-04-25 10:20:00,spread_reduced,Pseudo,0.14664465955083195
GBPJPY,B,SHORT,2023-04-25 09:25:00,2023-04-25 10:20:00,spread_reduced,Pseudo,-0.22521826160071257
AUDJPY,B,SHORT,2023-04-25 09:25:00,2023-04-25 10:20:00,spread_reduced,Pseudo,-0.20528253779554068
EURJPY,B,SHORT,2023-04-25 12:45:00,2023-04-25 13:35:00,spread_reduced,Pseudo,0.34105036377463094
GBPJPY,B,SHORT,2023-04-25 12:45:00,2023-04-25 13:35:00,spread_reduced,Pseudo,0.5098853844610248
AUDJPY,B,SHORT,2023-04-25 12:45:00,2023-04-25 13:35:00,spread_reduced,Pseudo,0.527255447551019
EURJPY,B,SHORT,2023-04-25 14:35:00,2023-04-25 15:00:00,spread_reduced,Pseudo,-0.10876691736131743
GBPJPY,B,SHORT,2023-04-25 14:35:00,2023-04-25 15:00:00,spread_reduced,Pseudo,-0.23352303407368308
AUDJPY,B,SHORT,2023-04-25 14:35:00,2023-04-25 15:00:00,spread_reduced,Pseudo,-0.33791709930290165
EURJPY,B,LONG,2023-04-25 15:10:00,2023-04-25 15:35:00,spread_reduced,Pseudo,-0.3203837238000181
GBPJPY,B,LONG,2023-04-25 15:10:00,2023-04-25 15:35:00,spread_reduced,Pseudo,-0.37139944551430515
AUDJPY,B,LONG,2023-04-25 15:10:00,2023-04-25 15:35:00,spread_reduced,Pseudo,-0.2961051083204177
EURJPY,B,SHORT,2023-04-25 17:10:00,2023-04-25 18:30:00,spread_reduced,Pseudo,0.49099613809759174
GBPJPY,B,SHORT,2023-04-25 17:10:00,2023-04-25 18:30:00,spread_reduced,Pseudo,0.3523202127105515
AUDJPY,B,SHORT,2023-04-25 17:10:00,2023-04-25 18:30:00,spread_reduced,Pseudo,0.7849984159288281
EURJPY,B,LONG,2023-04-25 18:45:00,2023-04-25 19:30:00,spread_reduced,Pseudo,-0.04535543356676275
GBPJPY,B,LONG,2023-04-25 18:45:00,2023-04-25 19:30:00,spread_reduced,Pseudo,-0.008493010961507785
AUDJPY,B,LONG,2023-04-25 18:45:00,2023-04-25 19:30:00,spread_reduced,Pseudo,0.039876753945270835
EURJPY,B,LONG,2023-04-25 20:10:00,2023-04-25 21:10:00,spread_reduced,Pseudo,0.12400000906690838
GBPJPY,B,LONG,2023-04-25 20:10:00,2023-04-25 21:10:00,spread_reduced,Pseudo,0.17238860748107027
AUDJPY,B,LONG,2023-04-25 20:10:00,2023-04-25 21:10:00,spread_reduced,Pseudo,0.4144038953057076
EURJPY,B,SHORT,2023-04-26 07:50:00,2023-04-26 08:15:00,spread_reduced,Pseudo,-0.471437875060469
GBPJPY,B,SHORT,2023-04-26 07:50:00,2023-04-26 08:15:00,spread_reduced,Pseudo,-0.3936231816317193
AUDJPY,B,SHORT,2023-04-26 07:50:00,2023-04-26 08:15:00,spread_reduced,Pseudo,-0.42507343626548477
EURJPY,B,LONG,2023-04-26 08:20:00,2023-04-26 08:50:00,spread_reduced,Real,0.1979803509967552
GBPJPY,B,LONG,2023-04-26 08:20:00,2023-04-26 08:50:00,spread_reduced,Real,-0.005533936664692263
AUDJPY,B,LONG,2023-04-26 08:20:00,2023-04-26 08:50:00,spread_reduced,Neither,-0.48653256688779845
EURJPY,B,LONG,2023-04-26 10:40:00,2023-04-26 11:00:00,spread_reduced,Real,-0.44039630108679473
GBPJPY,B,LONG,2023-04-26 10:40:00,2023-04-26 11:00:00,spread_reduced,Real,-0.05556070568205988
AUDJPY,B,LONG,2023-04-26 10:40:00,2023-04-26 11:00:00,spread_reduced,Pseudo,-0.40035982024455574
EURJPY,B,SHORT,2023-04-26 11:10:00,2023-04-26 11:40:00,stop,Pseudo,-1.7219717632187919
GBPJPY,B,SHORT,2023-04-26 11:10:00,2023-04-26 11:40:00,stop,Pseudo,-1.2984068908763469
AUDJPY,B,SHORT,2023-04-26 11:10:00,2023-04-26 11:40:00,stop,Pseudo,-1.7503588318055208
GBPJPY,B,LONG,2023-04-26 11:40:00,2023-04-26 11:50:00,stop,Pseudo,-0.5166920276333439
