ticker,entry_date,exit_date,entry_px,exit_px,stop_px,ret_pct,reason,hold_days
4552.T,2020-08-14,2020-12-04,2850.5,2281.9,2302.7,-19.95,stop_base,112
4553.T,2021-06-28,2021-07-19,2451.7,2361.8,2058.6,-3.66,ma200_breach,21
4553.T,2021-07-27,2021-07-28,2469.4,2478.3,2229.3,0.36,ma200_breach,1
4553.T,2021-08-11,2021-08-13,2625.9,2738.9,2229.3,4.3,ma200_breach,2
4553.T,2021-09-03,2021-10-04,2796.7,2918.7,2796.7,4.36,ma200_breach,31
4553.T,2021-10-15,2021-10-21,3075.6,3124.9,2725.5,1.6,ma200_breach,6
4553.T,2021-10-22,2021-10-25,3174.3,3102.5,2842.5,-2.26,ma200_breach,3
4553.T,2024-02-02,2024-06-07,2488.8,2681.9,2488.8,7.76,time,126
4553.T,2024-07-11,2024-08-02,2943.3,2643.7,2681.9,-10.18,ma200_breach,22
4553.T,2024-12-24,2025-01-14,3101.9,3159.7,2644.3,1.86,ma200_breach,21
4554.T,2023-03-08,2023-03-14,1026.6,967.9,925.4,-5.72,ma200_breach,6
4554.T,2023-03-31,2023-06-07,1039.8,1027.0,1039.8,-1.24,stop_breakeven,68
4554.T,2023-08-01,2023-08-09,1091.2,1010.4,1018.7,-7.4,stop_base,8
4554.T,2023-09-11,2024-01-15,1108.6,1805.5,1108.6,62.86,time,126
4559.T,2022-11-22,2022-12-19,2105.1,2118.1,1946.9,0.62,ma200_breach,27
4559.T,2023-04-12,2023-07-11,2175.7,2171.0,2175.7,-0.22,stop_breakeven,90
4559.T,2023-09-05,2023-09-20,2318.4,2179.4,2183.2,-6.0,stop_base,15
