signal_dt,entry_dt,exit_dt,session,direction,filter,entry_price,exit_price,sl_price,lot_size,held_bars,exit_reason,pnl_pips,pnl_yen,r_mult,atr_val,eur_jpy_diff,ac_val,period
2024-07-11 20:35:00,2024-07-11 20:40:00,2024-07-11 20:55:00,NY   21-03JST,LONG,Q10+ac<0,172.634,172.62157,172.56957,7.76,3,stop,-1.24,-965.0,-0.193,0.06443,-0.020403,-0.2961,OOS
2024-07-11 20:40:00,2024-07-11 20:45:00,2024-07-11 20:55:00,NY   21-03JST,LONG,Q10+ac<0,172.6305,172.62543,172.56993,8.25,2,stop,-0.51,-419.0,-0.084,0.06057,-0.020342,-0.1788,OOS
2024-07-11 20:45:00,2024-07-11 20:50:00,2024-07-12 00:00:00,NY   21-03JST,LONG,Q10+ac<0,172.669,172.66354,172.61004,8.48,2,stop,-0.55,-463.0,-0.093,0.05896,-0.020137,-0.2408,OOS
2024-07-11 20:50:00,2024-07-11 20:55:00,2024-07-12 00:00:00,NY   21-03JST,LONG,Q10+ac<0,172.6805,172.61907,172.62157,8.48,1,stop,-6.14,-5212.0,-1.042,0.05893,-0.020141,-0.2487,OOS
2024-07-12 12:25:00,2024-07-12 12:30:00,2024-07-12 12:40:00,NY   21-03JST,LONG,Q10+ac<0,172.6715,172.94761,172.56011,4.49,2,stop,27.61,12393.0,2.479,0.11139,-0.005173,-0.2099,OOS
2024-07-17 08:45:00,2024-07-17 08:50:00,2024-07-17 09:00:00,欧州 15-21JST,SHORT,Q10+ac>0,170.984,170.96693,171.15643,2.9,2,stop,1.71,495.0,0.099,0.17243,-0.00822,0.1619,OOS
2024-07-17 08:50:00,2024-07-17 08:55:00,2024-07-17 09:05:00,欧州 15-21JST,SHORT,Q10+ac>0,170.9395,171.01396,171.11346,2.87,2,stop,-7.45,-2140.0,-0.428,0.17396,-0.00873,0.1364,OOS
2024-07-17 08:55:00,2024-07-17 09:00:00,2024-07-17 09:05:00,欧州 15-21JST,SHORT,Q10+ac>0,170.959,171.12796,171.12546,3.0,1,stop,-16.9,-5075.0,-1.015,0.16646,-0.007964,0.1268,OOS
2024-07-17 09:00:00,2024-07-17 09:05:00,2024-07-17 09:10:00,欧州 15-21JST,SHORT,Q10+ac>0,171.059,171.23132,171.22882,2.94,1,stop,-17.23,-5074.0,-1.015,0.16982,-0.006987,0.1044,OOS
2024-07-17 09:05:00,2024-07-17 09:10:00,2024-07-17 09:30:00,欧州 15-21JST,SHORT,Q10+ac>0,171.157,171.20318,171.34018,2.73,4,stop,-4.62,-1260.0,-0.252,0.18318,-0.006652,0.2225,OOS
2024-07-17 09:15:00,2024-07-17 09:20:00,2024-07-17 09:30:00,欧州 15-21JST,SHORT,Q10+ac>0,171.1875,171.2385,171.365,2.82,2,stop,-5.1,-1437.0,-0.287,0.1775,-0.00518,0.2356,OOS
2024-07-17 23:35:00,2024-07-17 23:40:00,2024-07-18 00:00:00,NY   21-03JST,LONG,Q10+ac<0,170.131,170.21457,169.99407,3.65,4,stop,8.36,3052.0,0.61,0.13693,-0.005706,-0.1861,OOS
2024-07-17 23:40:00,2024-07-17 23:45:00,2024-07-18 00:00:00,NY   21-03JST,LONG,Q10+ac<0,170.0425,170.20371,169.89471,3.38,3,stop,16.12,5454.0,1.091,0.14779,-0.00648,-0.2172,OOS
2024-07-17 23:45:00,2024-07-17 23:50:00,2024-07-18 00:00:00,NY   21-03JST,LONG,Q10+ac<0,170.166,170.19704,170.01154,3.24,2,stop,3.1,1005.0,0.201,0.15446,-0.005174,-0.3694,OOS
2024-07-19 08:15:00,2024-07-19 08:20:00,2024-07-19 08:40:00,欧州 15-21JST,SHORT,Q10+ac>0,171.0055,171.14296,171.14046,3.7,4,stop,-13.75,-5093.0,-1.019,0.13496,-0.00558,0.2718,OOS
2024-07-22 06:00:00,2024-07-22 06:05:00,2024-07-22 06:15:00,欧州 15-21JST,SHORT,Q10+ac>0,170.7135,170.49318,170.82018,4.69,2,stop,22.03,10326.0,2.065,0.10668,-0.005684,0.1874,OOS
2024-07-22 06:05:00,2024-07-22 06:10:00,2024-07-22 06:30:00,欧州 15-21JST,SHORT,Q10+ac>0,170.5545,170.44711,170.67211,4.25,4,stop,10.74,4566.0,0.913,0.11761,-0.006915,0.4225,OOS
2024-07-22 06:10:00,2024-07-22 06:15:00,2024-07-22 06:30:00,欧州 15-21JST,SHORT,Q10+ac>0,170.577,170.45679,170.70429,3.93,3,stop,12.02,4722.0,0.944,0.12729,-0.006505,0.2695,OOS
2024-07-22 06:15:00,2024-07-22 06:20:00,2024-07-22 06:30:00,欧州 15-21JST,SHORT,Q10+ac>0,170.5595,170.46143,170.69143,3.79,2,stop,9.81,3717.0,0.743,0.13193,-0.006801,0.3239,OOS
2024-07-22 06:20:00,2024-07-22 06:25:00,2024-07-22 06:35:00,欧州 15-21JST,SHORT,Q10+ac>0,170.46,170.43364,170.59464,3.71,2,stop,2.64,979.0,0.196,0.13464,-0.00775,0.2738,OOS
2024-07-22 06:25:00,2024-07-22 06:30:00,2024-07-22 06:50:00,欧州 15-21JST,SHORT,Q10+ac>0,170.429,170.25964,170.56864,3.58,4,stop,16.94,6064.0,1.213,0.13964,-0.007641,0.3274,OOS
2024-07-22 06:30:00,2024-07-22 06:35:00,2024-07-22 06:50:00,欧州 15-21JST,SHORT,Q10+ac>0,170.4305,170.25875,170.56925,3.6,3,stop,17.18,6189.0,1.238,0.13875,-0.007853,0.2692,OOS
2024-07-22 06:35:00,2024-07-22 06:40:00,2024-07-22 06:50:00,欧州 15-21JST,SHORT,Q10+ac>0,170.3835,170.25454,170.51804,3.72,2,stop,12.9,4793.0,0.959,0.13454,-0.008499,0.2481,OOS
2024-07-22 06:40:00,2024-07-22 06:45:00,2024-07-22 06:55:00,欧州 15-21JST,SHORT,Q10+ac>0,170.223,170.21046,170.36796,3.45,2,stop,1.25,432.0,0.086,0.14496,-0.009282,0.2092,OOS
2024-07-23 08:10:00,2024-07-23 08:15:00,2024-07-23 08:25:00,欧州 15-21JST,SHORT,Q10+ac>0,169.718,169.62846,169.84196,4.03,2,stop,8.95,3611.0,0.722,0.12396,-0.004857,0.1618,OOS
2024-07-23 08:35:00,2024-07-23 08:40:00,2024-07-23 08:55:00,欧州 15-21JST,SHORT,Q10+ac>0,169.6255,169.66175,169.75725,3.8,3,stop,-3.62,-1376.0,-0.275,0.13175,-0.005241,0.118,OOS
2024-07-23 08:40:00,2024-07-23 08:45:00,2024-07-23 08:55:00,欧州 15-21JST,SHORT,Q10+ac>0,169.666,169.65543,169.79143,3.99,2,stop,1.06,421.0,0.084,0.12543,-0.005286,0.1534,OOS
2024-07-24 01:40:00,2024-07-24 01:45:00,2024-07-24 02:15:00,NY   21-03JST,LONG,Q10+ac<0,168.442,168.41343,168.30193,3.57,6,stop,-2.86,-1020.0,-0.204,0.14007,-0.005201,-0.313,OOS
2024-07-24 01:45:00,2024-07-24 01:50:00,2024-07-24 02:15:00,NY   21-03JST,LONG,Q10+ac<0,168.4405,168.40896,168.29596,3.46,5,stop,-3.15,-1091.0,-0.218,0.14454,-0.00507,-0.3383,OOS
2024-07-24 01:50:00,2024-07-24 01:55:00,2024-07-24 02:15:00,NY   21-03JST,LONG,Q10+ac<0,168.3485,168.40343,168.19843,3.33,4,stop,5.49,1830.0,0.366,0.15007,-0.005333,-0.3355,OOS
2024-07-24 02:00:00,2024-07-24 02:05:00,2024-07-24 02:50:00,NY   21-03JST,LONG,Q10+ac<0,168.5155,168.47471,168.36171,3.25,9,stop,-4.08,-1326.0,-0.265,0.15379,-0.004978,-0.1968,OOS
2024-07-24 02:05:00,2024-07-24 02:10:00,2024-07-24 02:50:00,NY   21-03JST,LONG,Q10+ac<0,168.503,168.47332,168.34782,3.22,8,stop,-2.97,-956.0,-0.191,0.15518,-0.005112,-0.3697,OOS
2024-07-24 02:10:00,2024-07-24 02:15:00,2024-07-24 02:50:00,NY   21-03JST,LONG,Q10+ac<0,168.485,168.4775,168.334,3.31,7,stop,-0.75,-248.0,-0.05,0.151,-0.005254,-0.2253,OOS
2024-07-24 04:45:00,2024-07-24 04:50:00,2024-07-24 05:05:00,NY   21-03JST,LONG,Q10+ac<0,167.7445,167.6685,167.6295,4.35,3,stop,-7.6,-3304.0,-0.661,0.115,-0.0067,-0.1375,OOS
2024-07-24 04:50:00,2024-07-24 04:55:00,2024-07-24 05:05:00,NY   21-03JST,LONG,Q10+ac<0,167.72,167.66789,167.60439,4.32,2,stop,-5.21,-2254.0,-0.451,0.11561,-0.005833,-0.1073,OOS
2024-07-24 05:05:00,2024-07-24 05:10:00,2024-07-24 05:40:00,NY   21-03JST,LONG,Q10+ac<0,167.5215,167.82086,167.38986,3.8,6,stop,29.94,11370.0,2.274,0.13164,-0.006113,-0.107,OOS
2024-07-24 05:10:00,2024-07-24 05:15:00,2024-07-24 05:40:00,NY   21-03JST,LONG,Q10+ac<0,167.6415,167.82282,167.51182,3.86,5,stop,18.13,6991.0,1.398,0.12968,-0.004986,-0.3281,OOS
2024-07-24 13:50:00,2024-07-24 13:55:00,2024-07-24 14:00:00,NY   21-03JST,LONG,Q10+ac<0,166.62,166.47875,166.48125,3.6,1,stop,-14.13,-5090.0,-1.018,0.13875,-0.005008,-0.1384,OOS
2024-07-24 13:55:00,2024-07-24 14:00:00,2024-07-24 14:05:00,NY   21-03JST,LONG,Q10+ac<0,166.5505,166.40521,166.40771,3.5,1,stop,-14.53,-5088.0,-1.018,0.14279,-0.005186,-0.2182,OOS
2024-07-24 14:00:00,2024-07-24 14:05:00,2024-07-24 14:20:00,NY   21-03JST,LONG,Q10+ac<0,166.4425,166.69296,166.29196,3.32,3,stop,25.05,8319.0,1.664,0.15054,-0.00596,-0.2289,OOS
2024-07-24 14:05:00,2024-07-24 14:10:00,2024-07-24 14:25:00,NY   21-03JST,LONG,Q10+ac<0,166.558,166.68129,166.39579,3.08,3,stop,12.33,3800.0,0.76,0.16221,-0.005258,-0.3304,OOS
2024-07-25 01:40:00,2024-07-25 01:45:00,2024-07-25 02:00:00,NY   21-03JST,LONG,Q10+ac<0,165.568,165.58925,165.35225,2.32,3,stop,2.13,492.0,0.098,0.21575,-0.009329,-0.2343,OOS
2024-07-25 01:45:00,2024-07-25 01:50:00,2024-07-25 02:00:00,NY   21-03JST,LONG,Q10+ac<0,165.681,165.57707,165.48207,2.51,2,stop,-10.39,-2612.0,-0.522,0.19893,-0.008103,-0.3507,OOS
2024-07-25 01:50:00,2024-07-25 01:55:00,2024-07-25 02:00:00,NY   21-03JST,LONG,Q10+ac<0,165.7705,165.56725,165.56975,2.49,1,stop,-20.32,-5062.0,-1.012,0.20075,-0.007664,-0.3381,OOS
2024-07-25 01:55:00,2024-07-25 02:00:00,2024-07-25 02:15:00,NY   21-03JST,LONG,Q10+ac<0,165.6735,165.51393,165.48843,2.7,3,stop,-15.96,-4311.0,-0.862,0.18507,-0.008749,-0.3742,OOS
2024-07-25 02:00:00,2024-07-25 02:05:00,2024-07-25 02:15:00,NY   21-03JST,LONG,Q10+ac<0,165.605,165.5245,165.4305,2.87,2,stop,-8.05,-2307.0,-0.461,0.1745,-0.008615,-0.3505,OOS
2024-07-25 02:05:00,2024-07-25 02:10:00,2024-07-25 02:35:00,NY   21-03JST,LONG,Q10+ac<0,165.641,165.63325,165.47525,3.02,5,stop,-0.77,-234.0,-0.047,0.16575,-0.008148,-0.3504,OOS
2024-07-25 02:10:00,2024-07-25 02:15:00,2024-07-25 02:35:00,NY   21-03JST,LONG,Q10+ac<0,165.5205,165.6275,165.349,2.92,4,stop,10.7,3120.0,0.624,0.1715,-0.008726,-0.3695,OOS
2024-07-25 02:15:00,2024-07-25 02:20:00,2024-07-25 02:35:00,NY   21-03JST,LONG,Q10+ac<0,165.605,165.62925,165.43525,2.95,3,stop,2.42,714.0,0.143,0.16975,-0.007649,-0.4119,OOS
2024-07-25 02:20:00,2024-07-25 02:25:00,2024-07-25 02:35:00,NY   21-03JST,LONG,Q10+ac<0,165.682,165.63118,165.51418,2.98,2,stop,-5.08,-1514.0,-0.303,0.16782,-0.007105,-0.3801,OOS
2024-07-25 02:25:00,2024-07-25 02:30:00,2024-07-25 02:45:00,NY   21-03JST,LONG,Q10+ac<0,165.698,165.52986,165.53236,3.02,3,stop,-16.81,-5075.0,-1.015,0.16564,-0.005041,-0.6293,OOS
2024-07-26 13:15:00,2024-07-26 13:20:00,2024-07-26 13:35:00,NY   21-03JST,LONG,Q10+ac<0,167.1415,167.09904,166.95054,2.62,3,stop,-4.25,-1112.0,-0.222,0.19096,-0.006088,-0.1204,OOS
2024-07-26 13:40:00,2024-07-26 13:45:00,2024-07-26 14:05:00,NY   21-03JST,LONG,Q10+ac<0,167.0735,167.2095,166.895,2.8,4,stop,13.6,3810.0,0.762,0.1785,-0.006749,-0.1325,OOS
2024-07-26 13:45:00,2024-07-26 13:50:00,2024-07-26 14:05:00,NY   21-03JST,LONG,Q10+ac<0,167.141,167.21032,166.96332,2.81,3,stop,6.93,1951.0,0.39,0.17768,-0.006181,-0.1199,OOS
2024-07-26 13:55:00,2024-07-26 14:00:00,2024-07-26 14:10:00,NY   21-03JST,LONG,Q10+ac<0,167.146,167.21496,166.97196,2.87,2,stop,6.9,1981.0,0.396,0.17404,-0.006101,-0.1194,OOS
2024-07-26 14:05:00,2024-07-26 14:10:00,2024-07-26 14:15:00,NY   21-03JST,LONG,Q10+ac<0,167.102,166.90232,166.90482,2.54,1,stop,-19.97,-5063.0,-1.013,0.19718,-0.005594,-0.5549,OOS
2024-07-26 14:15:00,2024-07-26 14:20:00,2024-07-26 14:30:00,NY   21-03JST,LONG,Q10+ac<0,166.6715,166.59239,166.43939,2.15,2,stop,-7.91,-1704.0,-0.341,0.23211,-0.009672,-0.5887,OOS
2024-07-26 14:20:00,2024-07-26 14:25:00,2024-07-26 14:35:00,NY   21-03JST,LONG,Q10+ac<0,166.708,166.55629,166.47579,2.15,2,stop,-15.17,-3267.0,-0.653,0.23221,-0.009396,-0.4593,OOS
2024-07-26 14:25:00,2024-07-26 14:30:00,2024-07-26 14:35:00,NY   21-03JST,LONG,Q10+ac<0,166.7455,166.51064,166.51314,2.15,1,stop,-23.49,-5054.0,-1.011,0.23236,-0.007149,-0.4463,OOS
2024-07-26 14:30:00,2024-07-26 14:35:00,2024-07-26 14:45:00,NY   21-03JST,LONG,Q10+ac<0,166.544,166.38732,166.30282,2.07,2,stop,-15.67,-3248.0,-0.65,0.24118,-0.007884,-0.4567,OOS
2024-07-26 14:35:00,2024-07-26 14:40:00,2024-07-26 18:40:00,NY   21-03JST,LONG,Q10+ac<0,166.514,166.96,166.26725,2.03,48,time,44.6,9037.0,1.807,0.24675,-0.00793,-0.4466,OOS
2024-07-26 14:40:00,2024-07-26 14:45:00,2024-07-26 18:45:00,NY   21-03JST,LONG,Q10+ac<0,166.489,167.0085,166.24293,2.03,48,time,51.95,10556.0,2.111,0.24607,-0.008236,-0.4679,OOS
2024-07-26 14:45:00,2024-07-26 14:50:00,2024-07-26 18:50:00,NY   21-03JST,LONG,Q10+ac<0,166.4965,166.9535,166.25343,2.06,48,time,45.7,9401.0,1.88,0.24307,-0.00822,-0.494,OOS
2024-07-26 14:50:00,2024-07-26 14:55:00,2024-07-26 18:55:00,NY   21-03JST,LONG,Q10+ac<0,166.661,166.88175,166.40775,1.97,48,stop,22.07,4358.0,0.872,0.25325,-0.007368,-0.4468,OOS
2024-07-26 14:55:00,2024-07-26 15:00:00,2024-07-26 18:55:00,NY   21-03JST,LONG,Q10+ac<0,166.6465,166.88375,166.39525,1.99,47,stop,23.72,4721.0,0.944,0.25125,-0.006528,-0.4631,OOS
2024-07-29 02:05:00,2024-07-29 02:10:00,2024-07-29 02:15:00,NY   21-03JST,LONG,Q10+ac<0,166.737,166.59686,166.59936,3.63,1,stop,-14.01,-5091.0,-1.018,0.13764,-0.005899,-0.3212,OOS
2024-07-29 02:10:00,2024-07-29 02:15:00,2024-07-29 02:20:00,NY   21-03JST,LONG,Q10+ac<0,166.6485,166.51011,166.51261,3.68,1,stop,-13.84,-5092.0,-1.018,0.13589,-0.006194,-0.1521,OOS
2024-07-29 02:25:00,2024-07-29 02:30:00,2024-07-29 03:55:00,NY   21-03JST,LONG,Q10+ac<0,166.43,166.81711,166.28361,3.42,17,stop,38.71,13222.0,2.644,0.14639,-0.007427,-0.1193,OOS
2024-07-30 23:05:00,2024-07-30 23:10:00,2024-07-30 23:15:00,NY   21-03JST,LONG,Q10+ac<0,165.412,165.27711,165.27961,3.78,1,stop,-13.49,-5094.0,-1.019,0.13239,-0.008426,-0.117,OOS
2024-07-30 23:10:00,2024-07-30 23:15:00,2024-07-30 23:20:00,NY   21-03JST,LONG,Q10+ac<0,165.2865,165.14586,165.14836,3.62,1,stop,-14.06,-5090.0,-1.018,0.13814,-0.009313,-0.1272,OOS
2024-07-30 23:15:00,2024-07-30 23:20:00,2024-07-30 23:25:00,NY   21-03JST,LONG,Q10+ac<0,165.2665,165.12196,165.12446,3.52,1,stop,-14.45,-5088.0,-1.018,0.14204,-0.009405,-0.1372,OOS
2024-07-30 23:20:00,2024-07-30 23:25:00,2024-07-30 23:40:00,NY   21-03JST,LONG,Q10+ac<0,165.157,165.03757,165.00657,3.32,3,stop,-11.94,-3970.0,-0.794,0.15043,-0.0103,-0.1483,OOS
2024-07-30 23:25:00,2024-07-30 23:30:00,2024-07-30 23:40:00,NY   21-03JST,LONG,Q10+ac<0,165.159,165.01839,165.00489,3.24,2,stop,-14.06,-4562.0,-0.912,0.15411,-0.010478,-0.1605,OOS
2024-07-30 23:30:00,2024-07-30 23:35:00,2024-07-30 23:40:00,NY   21-03JST,LONG,Q10+ac<0,165.1735,165.0105,165.013,3.12,1,stop,-16.3,-5078.0,-1.016,0.1605,-0.010408,-0.1603,OOS
2024-07-30 23:35:00,2024-07-30 23:40:00,2024-07-30 23:45:00,NY   21-03JST,LONG,Q10+ac<0,165.0935,164.924,164.9265,2.99,1,stop,-16.95,-5075.0,-1.015,0.167,-0.01072,-0.1693,OOS
2024-07-30 23:40:00,2024-07-30 23:45:00,2024-07-31 00:15:00,NY   21-03JST,LONG,Q10+ac<0,165.0055,164.9905,164.828,2.82,6,stop,-1.5,-423.0,-0.085,0.1775,-0.011416,-0.1818,OOS
2024-07-30 23:45:00,2024-07-30 23:50:00,2024-07-31 00:15:00,NY   21-03JST,LONG,Q10+ac<0,165.035,164.98004,164.84704,2.66,5,stop,-5.5,-1462.0,-0.292,0.18796,-0.010972,-0.1898,OOS
2024-07-30 23:50:00,2024-07-30 23:55:00,2024-07-31 00:15:00,NY   21-03JST,LONG,Q10+ac<0,165.044,164.97421,164.85021,2.58,4,stop,-6.98,-1801.0,-0.36,0.19379,-0.01086,-0.184,OOS
2024-07-30 23:55:00,2024-07-31 00:00:00,2024-07-31 00:15:00,NY   21-03JST,LONG,Q10+ac<0,165.114,164.96757,164.91357,2.49,3,stop,-14.64,-3653.0,-0.731,0.20043,-0.010148,-0.3882,OOS
2024-07-31 00:50:00,2024-07-31 00:55:00,2024-07-31 01:05:00,NY   21-03JST,LONG,Q10+ac<0,164.869,164.74357,164.71807,3.31,2,stop,-12.54,-4155.0,-0.831,0.15093,-0.012874,-0.2163,OOS
2024-07-31 00:55:00,2024-07-31 01:00:00,2024-07-31 01:10:00,NY   21-03JST,LONG,Q10+ac<0,164.872,164.71832,164.72082,3.31,2,stop,-15.37,-5083.0,-1.017,0.15118,-0.012276,-0.1488,OOS
2024-07-31 01:05:00,2024-07-31 01:10:00,2024-07-31 01:30:00,NY   21-03JST,LONG,Q10+ac<0,164.749,164.71975,164.59775,3.31,4,stop,-2.93,-967.0,-0.193,0.15125,-0.005171,-0.1787,OOS
2024-07-31 07:50:00,2024-07-31 07:55:00,2024-07-31 08:15:00,欧州 15-21JST,SHORT,Q10+ac>0,163.1115,162.54186,163.44336,1.51,4,stop,56.96,8583.0,1.717,0.33186,-0.019151,0.3928,OOS
2024-07-31 20:50:00,2024-07-31 20:55:00,2024-07-31 21:05:00,NY   21-03JST,LONG,Q10+ac<0,162.427,162.2975,162.3,3.94,1,stop,-12.95,-5098.0,-1.02,0.127,-0.004876,-0.172,OOS
2024-08-01 00:55:00,2024-08-01 01:00:00,2024-08-01 01:05:00,NY   21-03JST,LONG,Q10+ac<0,161.8085,161.60229,161.60479,2.45,1,stop,-20.62,-5061.0,-1.012,0.20371,-0.005667,-0.3525,OOS
2024-08-01 01:00:00,2024-08-01 01:05:00,2024-08-01 01:10:00,NY   21-03JST,LONG,Q10+ac<0,161.773,161.56861,161.57111,2.48,1,stop,-20.44,-5062.0,-1.012,0.20189,-0.007244,-0.2765,OOS
2024-08-01 01:05:00,2024-08-01 01:10:00,2024-08-01 01:15:00,NY   21-03JST,LONG,Q10+ac<0,161.629,161.41557,161.41807,2.37,1,stop,-21.34,-5059.0,-1.012,0.21093,-0.007579,-0.4539,OOS
2024-08-01 01:10:00,2024-08-01 01:15:00,2024-08-01 01:20:00,NY   21-03JST,LONG,Q10+ac<0,161.492,161.28325,161.28575,2.42,1,stop,-20.88,-5061.0,-1.012,0.20625,-0.00872,-0.2029,OOS
2024-08-01 01:20:00,2024-08-01 01:25:00,2024-08-01 01:30:00,NY   21-03JST,LONG,Q10+ac<0,161.4555,161.25043,161.25293,2.47,1,stop,-20.51,-5062.0,-1.012,0.20257,-0.007898,-0.2355,OOS
2024-08-01 01:25:00,2024-08-01 01:30:00,2024-08-01 01:35:00,NY   21-03JST,LONG,Q10+ac<0,161.223,161.02068,161.02318,2.5,1,stop,-20.23,-5063.0,-1.013,0.19982,-0.008952,-0.5987,OOS
2024-08-01 01:30:00,2024-08-01 01:35:00,2024-08-01 01:40:00,NY   21-03JST,LONG,Q10+ac<0,161.132,160.93557,160.93807,2.58,1,stop,-19.64,-5064.0,-1.013,0.19393,-0.009982,-0.4931,OOS
2024-08-01 01:35:00,2024-08-01 01:40:00,2024-08-01 02:20:00,NY   21-03JST,LONG,Q10+ac<0,160.943,161.57921,160.74471,2.52,8,stop,63.62,16043.0,3.209,0.19829,-0.011894,-0.4371,OOS
2024-08-01 01:40:00,2024-08-01 01:45:00,2024-08-01 02:20:00,NY   21-03JST,LONG,Q10+ac<0,161.152,161.56782,160.94232,2.38,7,stop,41.58,9916.0,1.983,0.20968,-0.009675,-0.5427,OOS
2024-08-01 08:05:00,2024-08-01 08:10:00,2024-08-01 08:20:00,欧州 15-21JST,SHORT,Q10+ac>0,161.3,161.39739,161.48539,2.7,2,stop,-9.74,-2627.0,-0.525,0.18539,-0.005573,0.5173,OOS
2024-08-01 08:15:00,2024-08-01 08:20:00,2024-08-01 08:25:00,欧州 15-21JST,SHORT,Q10+ac>0,161.4115,161.60068,161.59818,2.68,1,stop,-18.92,-5067.0,-1.013,0.18668,-0.005854,0.2923,OOS
2024-08-01 08:20:00,2024-08-01 08:25:00,2024-08-01 08:30:00,欧州 15-21JST,SHORT,Q10+ac>0,161.361,161.54725,161.54475,2.72,1,stop,-18.63,-5068.0,-1.014,0.18375,-0.006154,0.3016,OOS
2024-08-01 08:30:00,2024-08-01 08:35:00,2024-08-01 09:00:00,欧州 15-21JST,SHORT,Q10+ac>0,161.5805,161.50414,161.77114,2.62,5,stop,7.64,2003.0,0.401,0.19064,-0.005364,0.2,OOS
2024-08-01 08:35:00,2024-08-01 08:40:00,2024-08-01 09:10:00,欧州 15-21JST,SHORT,Q10+ac>0,161.6965,161.49018,161.89268,2.55,6,stop,20.63,5259.0,1.052,0.19618,-0.005206,0.2631,OOS
2024-08-01 08:40:00,2024-08-01 08:45:00,2024-08-01 09:10:00,欧州 15-21JST,SHORT,Q10+ac>0,161.676,161.48886,161.87086,2.57,5,stop,18.71,4802.0,0.96,0.19486,-0.004999,0.2647,OOS
2024-08-01 08:45:00,2024-08-01 08:50:00,2024-08-01 09:10:00,欧州 15-21JST,SHORT,Q10+ac>0,161.418,161.49739,161.62139,2.46,4,stop,-7.94,-1952.0,-0.39,0.20339,-0.006305,0.2329,OOS
2024-08-01 08:50:00,2024-08-01 08:55:00,2024-08-01 09:10:00,欧州 15-21JST,SHORT,Q10+ac>0,161.3275,161.49575,161.52925,2.48,3,stop,-16.83,-4170.0,-0.834,0.20175,-0.007165,0.2344,OOS
2024-08-01 08:55:00,2024-08-01 09:00:00,2024-08-01 09:10:00,欧州 15-21JST,SHORT,Q10+ac>0,161.437,161.49607,161.63907,2.47,2,stop,-5.91,-1462.0,-0.292,0.20207,-0.005869,0.1811,OOS
2024-08-01 14:45:00,2024-08-01 14:50:00,2024-08-01 15:00:00,NY   21-03JST,LONG,Q10+ac<0,161.8155,161.96496,161.64696,2.97,2,stop,14.95,4434.0,0.887,0.16854,-0.005697,-0.2064,OOS
2024-08-01 15:05:00,2024-08-01 15:10:00,2024-08-01 15:45:00,NY   21-03JST,LONG,Q10+ac<0,161.8115,161.85725,161.62425,2.67,7,stop,4.57,1222.0,0.244,0.18725,-0.005004,-0.1012,OOS
2024-08-01 15:40:00,2024-08-01 15:45:00,2024-08-01 16:15:00,NY   21-03JST,LONG,Q10+ac<0,161.8645,161.85139,161.68539,2.79,6,stop,-1.31,-366.0,-0.073,0.17911,-0.004995,-0.3871,OOS
2024-08-02 07:05:00,2024-08-02 07:10:00,2024-08-02 07:15:00,欧州 15-21JST,SHORT,Q10+ac>0,160.4295,160.60686,160.60436,2.86,1,stop,-17.74,-5071.0,-1.014,0.17486,-0.005578,0.3606,OOS
2024-08-02 12:35:00,2024-08-02 12:40:00,2024-08-02 13:20:00,NY   21-03JST,LONG,Q10+ac<0,160.051,161.16636,159.79486,1.95,8,stop,111.54,21772.0,4.354,0.25614,-0.007658,-0.2367,OOS
2024-08-02 12:40:00,2024-08-02 12:45:00,2024-08-02 13:20:00,NY   21-03JST,LONG,Q10+ac<0,160.017,161.14875,159.74325,1.83,7,stop,113.18,20671.0,4.134,0.27375,-0.007863,-0.2227,OOS
2024-08-02 12:45:00,2024-08-02 12:50:00,2024-08-02 13:20:00,NY   21-03JST,LONG,Q10+ac<0,160.2325,161.12064,159.93064,1.66,6,stop,88.81,14711.0,2.942,0.30186,-0.007317,-0.2108,OOS
2024-08-02 12:50:00,2024-08-02 12:55:00,2024-08-02 13:20:00,NY   21-03JST,LONG,Q10+ac<0,160.4195,161.10357,160.10057,1.57,5,stop,68.41,10725.0,2.145,0.31893,-0.006369,-0.1721,OOS
2024-08-02 13:25:00,2024-08-02 13:30:00,2024-08-02 13:35:00,NY   21-03JST,LONG,Q10+ac<0,160.8735,160.47164,160.47414,1.25,1,stop,-40.19,-5031.0,-1.006,0.39936,-0.004944,-0.2626,OOS
2024-08-02 14:10:00,2024-08-02 14:15:00,2024-08-02 14:40:00,NY   21-03JST,LONG,Q10+ac<0,160.1995,160.21482,159.89682,1.65,5,stop,1.53,253.0,0.051,0.30268,-0.009519,-0.2558,OOS
2024-08-02 14:15:00,2024-08-02 14:20:00,2024-08-02 14:40:00,NY   21-03JST,LONG,Q10+ac<0,160.307,160.22261,160.01211,1.7,4,stop,-8.44,-1431.0,-0.286,0.29489,-0.00908,-0.211,OOS
2024-08-02 14:20:00,2024-08-02 14:25:00,2024-08-02 14:40:00,NY   21-03JST,LONG,Q10+ac<0,160.2335,160.22779,159.94379,1.73,3,stop,-0.57,-99.0,-0.02,0.28971,-0.010205,-0.2539,OOS
2024-08-02 14:25:00,2024-08-02 14:30:00,2024-08-02 14:40:00,NY   21-03JST,LONG,Q10+ac<0,160.3935,160.10736,160.10986,1.76,2,stop,-28.61,-5044.0,-1.009,0.28364,-0.008783,-0.4934,OOS
