pair,direction,signal_bar,entry_bar,pnl_yen,r_mult,held,session,combo,period,year_week
EURJPY,short,2024-10-01 08:25:00,2024-10-01 08:30:00,-5158.156348847331,-1.0316312697694663,1,"欧州
15-21JST","EURJPY_欧州
15-21JST",OOS,2024_40
USDJPY,short,2024-10-01 08:30:00,2024-10-01 08:35:00,1157.3101170807342,0.23146202341614686,4,"欧州
15-21JST","USDJPY_欧州
15-21JST",OOS,2024_40
NZDJPY,short,2024-10-01 08:40:00,2024-10-01 08:45:00,1317.7966101683392,0.26355932203366783,2,"欧州
15-21JST","NZDJPY_欧州
15-21JST",OOS,2024_40
AUDJPY,short,2024-10-01 08:40:00,2024-10-01 08:45:00,5598.227474150706,1.1196454948301413,2,"欧州
15-21JST","AUDJPY_欧州
15-21JST",OOS,2024_40
GBPJPY,short,2024-10-01 08:40:00,2024-10-01 08:45:00,4295.612009238455,0.8591224018476911,5,"欧州
15-21JST","GBPJPY_欧州
15-21JST",OOS,2024_40
EURJPY,short,2024-10-01 08:40:00,2024-10-01 08:45:00,4018.7023782031106,0.8037404756406221,2,"欧州
15-21JST","EURJPY_欧州
15-21JST",OOS,2024_40
AUDJPY,short,2024-10-01 08:45:00,2024-10-01 08:50:00,-1737.8157239406048,-0.34756314478812095,2,"欧州
15-21JST","AUDJPY_欧州
15-21JST",OOS,2024_40
GBPJPY,short,2024-10-01 08:45:00,2024-10-01 08:50:00,270.0922266139544,0.054018445322790876,4,"欧州
15-21JST","GBPJPY_欧州
15-21JST",OOS,2024_40
EURJPY,short,2024-10-01 08:45:00,2024-10-01 08:50:00,-1943.770672547853,-0.38875413450957064,2,"欧州
15-21JST","EURJPY_欧州
15-21JST",OOS,2024_40
AUDUSD,short,2024-10-01 08:45:00,2024-10-01 08:50:00,1803.6072144286545,0.3607214428857309,2,"欧州
15-21JST","AUDUSD_欧州
15-21JST",OOS,2024_40
USDJPY,short,2024-10-01 08:45:00,2024-10-01 08:50:00,-337.3356203550512,-0.06746712407101024,4,"欧州
15-21JST","USDJPY_欧州
15-21JST",OOS,2024_40
NZDJPY,short,2024-10-01 08:45:00,2024-10-01 08:50:00,-3264.462809917497,-0.6528925619834994,2,"欧州
15-21JST","NZDJPY_欧州
15-21JST",OOS,2024_40
AUDUSD,short,2024-10-01 08:50:00,2024-10-01 08:55:00,-5798.479087452908,-1.1596958174905816,1,"欧州
15-21JST","AUDUSD_欧州
15-21JST",OOS,2024_40
NZDJPY,short,2024-10-01 08:50:00,2024-10-01 08:55:00,-5979.020979020869,-1.1958041958041739,1,"欧州
15-21JST","NZDJPY_欧州
15-21JST",OOS,2024_40
EURJPY,short,2024-10-01 08:50:00,2024-10-01 08:55:00,-4400.39534372919,-0.8800790687458381,3,"欧州
15-21JST","EURJPY_欧州
15-21JST",OOS,2024_40
USDJPY,short,2024-10-01 08:50:00,2024-10-01 08:55:00,-321.3879408442153,-0.06427758816884306,3,"欧州
15-21JST","USDJPY_欧州
15-21JST",OOS,2024_40
GBPJPY,short,2024-10-01 08:50:00,2024-10-01 08:55:00,-3416.28959275987,-0.683257918551974,3,"欧州
15-21JST","GBPJPY_欧州
15-21JST",OOS,2024_40
AUDJPY,short,2024-10-01 08:50:00,2024-10-01 08:55:00,-5294.426919032597,-1.0588853838065193,1,"欧州
15-21JST","AUDJPY_欧州
15-21JST",OOS,2024_40
GBPUSD,long,2024-10-01 08:55:00,2024-10-01 09:00:00,-1361.6675690307507,-0.2723335138061501,2,"欧州
15-21JST","GBPUSD_欧州
15-21JST",OOS,2024_40
EURJPY,short,2024-10-01 09:00:00,2024-10-01 09:05:00,-5149.031296572705,-1.029806259314541,1,"欧州
15-21JST","EURJPY_欧州
15-21JST",OOS,2024_40
GBPJPY,short,2024-10-01 10:05:00,2024-10-01 10:10:00,-4025.991073772539,-0.8051982147545078,2,"欧州
15-21JST","GBPJPY_欧州
15-21JST",OOS,2024_40
GBPUSD,long,2024-10-01 11:30:00,2024-10-01 11:35:00,4488.491048593555,0.8976982097187111,3,"欧州
15-21JST","GBPUSD_欧州
15-21JST",OOS,2024_40
GBPJPY,short,2024-10-01 11:30:00,2024-10-01 11:35:00,-5451.6129032263125,-1.0903225806452626,1,"欧州
15-21JST","GBPJPY_欧州
15-21JST",OOS,2024_40
EURAUD,long,2024-10-01 12:05:00,2024-10-01 12:10:00,-5597.01492537294,-1.119402985074588,2,"NY
21-03JST","EURAUD_NY
21-03JST",OOS,2024_40
EURGBP,long,2024-10-01 12:05:00,2024-10-01 12:10:00,-6462.140992167289,-1.2924281984334578,1,"NY
21-03JST","EURGBP_NY
21-03JST",OOS,2024_40
EURGBP,long,2024-10-01 12:15:00,2024-10-01 12:20:00,-6489.361702127459,-1.2978723404254917,3,"NY
21-03JST","EURGBP_NY
21-03JST",OOS,2024_40
EURAUD,long,2024-10-01 12:20:00,2024-10-01 12:25:00,-3685.4460093878624,-0.7370892018775725,2,"NY
21-03JST","EURAUD_NY
21-03JST",OOS,2024_40
EURGBP,long,2024-10-01 12:20:00,2024-10-01 12:25:00,-2991.8032786858485,-0.5983606557371697,2,"NY
21-03JST","EURGBP_NY
21-03JST",OOS,2024_40
EURAUD,long,2024-10-01 12:25:00,2024-10-01 12:30:00,-6078.582434514861,-1.2157164869029722,1,"NY
21-03JST","EURAUD_NY
21-03JST",OOS,2024_40
EURGBP,long,2024-10-01 12:25:00,2024-10-01 12:30:00,-6568.627450980973,-1.3137254901961946,1,"NY
21-03JST","EURGBP_NY
21-03JST",OOS,2024_40
EURAUD,long,2024-10-01 12:35:00,2024-10-01 12:40:00,-3367.9675620879325,-0.6735935124175865,2,"NY
21-03JST","EURAUD_NY
21-03JST",OOS,2024_40
EURAUD,long,2024-10-01 12:40:00,2024-10-01 12:45:00,22807.71262546018,4.561542525092036,4,"NY
21-03JST","EURAUD_NY
21-03JST",OOS,2024_40
EURGBP,long,2024-10-01 12:45:00,2024-10-01 12:50:00,38761.84032476404,7.752368064952807,6,"NY
21-03JST","EURGBP_NY
21-03JST",OOS,2024_40
EURAUD,long,2024-10-01 12:45:00,2024-10-01 12:50:00,23844.5807770936,4.7689161554187205,3,"NY
21-03JST","EURAUD_NY
21-03JST",OOS,2024_40
EURAUD,long,2024-10-01 12:50:00,2024-10-01 12:55:00,21656.56565656454,4.331313131312908,2,"NY
21-03JST","EURAUD_NY
21-03JST",OOS,2024_40
EURGBP,long,2024-10-01 12:50:00,2024-10-01 12:55:00,39925.37313433179,7.985074626866359,5,"NY
21-03JST","EURGBP_NY
21-03JST",OOS,2024_40
NZDUSD,short,2024-10-01 19:00:00,2024-10-01 19:05:00,18372.48322147618,3.6744966442952363,22,"深夜
03-09JST","NZDUSD_深夜
03-09JST",OOS,2024_40
NZDUSD,short,2024-10-01 19:45:00,2024-10-01 19:50:00,23342.60289210092,4.668520578420184,13,"深夜
03-09JST","NZDUSD_深夜
03-09JST",OOS,2024_40
NZDUSD,short,2024-10-01 19:50:00,2024-10-01 19:55:00,22563.51039261049,4.512702078522098,12,"深夜
03-09JST","NZDUSD_深夜
03-09JST",OOS,2024_40
NZDUSD,short,2024-10-01 21:05:00,2024-10-01 21:10:00,479.4520547941138,0.09589041095882275,10,"深夜
03-09JST","NZDUSD_深夜
03-09JST",OOS,2024_40
AUDNZD,long,2024-10-02 00:50:00,2024-10-02 00:55:00,-6240.768094542237,-1.2481536189084474,2,"東京
09-15JST","AUDNZD_東京
09-15JST",OOS,2024_40
AUDNZD,long,2024-10-02 00:55:00,2024-10-02 01:00:00,-8930.197268585936,-1.7860394537171873,3,"東京
09-15JST","AUDNZD_東京
09-15JST",OOS,2024_40
AUDNZD,long,2024-10-02 01:00:00,2024-10-02 01:05:00,-4895.678092402741,-0.9791356184805482,2,"東京
09-15JST","AUDNZD_東京
09-15JST",OOS,2024_40
AUDNZD,long,2024-10-02 01:05:00,2024-10-02 01:10:00,-4052.6315789546943,-0.8105263157909388,2,"東京
09-15JST","AUDNZD_東京
09-15JST",OOS,2024_40
CHFJPY,short,2024-10-02 04:55:00,2024-10-02 05:00:00,-2847.0490440574013,-0.5694098088114803,3,"東京
09-15JST","CHFJPY_東京
09-15JST",OOS,2024_40
NZDUSD,long,2024-10-02 05:10:00,2024-10-02 05:15:00,-7049.549549548903,-1.4099099099097807,1,"東京
09-15JST","NZDUSD_東京
09-15JST",OOS,2024_40
NZDUSD,long,2024-10-02 05:20:00,2024-10-02 05:25:00,-6256.599788806932,-1.2513199577613865,2,"東京
09-15JST","NZDUSD_東京
09-15JST",OOS,2024_40
NZDUSD,long,2024-10-02 05:25:00,2024-10-02 05:30:00,-6731.684110370512,-1.3463368220741023,1,"東京
09-15JST","NZDUSD_東京
09-15JST",OOS,2024_40
NZDUSD,long,2024-10-02 05:35:00,2024-10-02 05:40:00,-2219.7705207410236,-0.44395410414820474,2,"東京
09-15JST","NZDUSD_東京
09-15JST",OOS,2024_40
NZDUSD,long,2024-10-02 05:40:00,2024-10-02 05:45:00,-6644.083107497652,-1.3288166214995305,1,"東京
09-15JST","NZDUSD_東京
09-15JST",OOS,2024_40
NZDUSD,long,2024-10-02 05:50:00,2024-10-02 05:55:00,-432.0987654326682,-0.08641975308653364,2,"東京
09-15JST","NZDUSD_東京
09-15JST",OOS,2024_40
GBPUSD,long,2024-10-02 06:10:00,2024-10-02 06:15:00,-3733.7192474667804,-0.746743849493356,2,"欧州
15-21JST","GBPUSD_欧州
15-21JST",OOS,2024_40
GBPJPY,short,2024-10-02 06:10:00,2024-10-02 06:15:00,-5328.638497652429,-1.0657276995304856,2,"欧州
15-21JST","GBPJPY_欧州
15-21JST",OOS,2024_40
EURJPY,short,2024-10-02 06:10:00,2024-10-02 06:15:00,-4976.019184651212,-0.9952038369302423,2,"欧州
15-21JST","EURJPY_欧州
15-21JST",OOS,2024_40
AUDUSD,short,2024-10-02 06:10:00,2024-10-02 06:15:00,-3999.2475545530942,-0.7998495109106188,2,"欧州
15-21JST","AUDUSD_欧州
15-21JST",OOS,2024_40
AUDUSD,short,2024-10-02 06:20:00,2024-10-02 06:25:00,-5631.578947368792,-1.1263157894737583,1,"欧州
15-21JST","AUDUSD_欧州
15-21JST",OOS,2024_40
GBPUSD,long,2024-10-02 06:20:00,2024-10-02 06:25:00,9333.093006487656,1.8666186012975312,4,"欧州
15-21JST","GBPUSD_欧州
15-21JST",OOS,2024_40
AUDUSD,short,2024-10-02 06:25:00,2024-10-02 06:30:00,-4051.355206848718,-0.8102710413697436,2,"欧州
15-21JST","AUDUSD_欧州
15-21JST",OOS,2024_40
EURGBP,long,2024-10-02 16:00:00,2024-10-02 16:05:00,-6815.235008104201,-1.3630470016208402,2,"NY
21-03JST","EURGBP_NY
21-03JST",OOS,2024_40
EURAUD,long,2024-10-02 16:00:00,2024-10-02 16:05:00,14001.009081735447,2.8002018163470894,16,"NY
21-03JST","EURAUD_NY
21-03JST",OOS,2024_40
EURGBP,long,2024-10-02 16:10:00,2024-10-02 16:15:00,-6992.882562278779,-1.3985765124557559,1,"NY
21-03JST","EURGBP_NY
21-03JST",OOS,2024_40
EURGBP,long,2024-10-02 16:15:00,2024-10-02 16:20:00,-6416.526138282135,-1.2833052276564272,4,"NY
21-03JST","EURGBP_NY
21-03JST",OOS,2024_40
EURGBP,long,2024-10-02 16:20:00,2024-10-02 16:25:00,-2520.1288244775724,-0.5040257648955144,3,"NY
21-03JST","EURGBP_NY
21-03JST",OOS,2024_40
NZDUSD,long,2024-10-02 16:25:00,2024-10-02 16:30:00,-6716.981132073426,-1.3433962264146853,2,"NY
21-03JST","NZDUSD_NY
21-03JST",OOS,2024_40
NZDUSD,long,2024-10-02 16:35:00,2024-10-02 16:40:00,-2116.10486891257,-0.423220973782514,3,"NY
21-03JST","NZDUSD_NY
21-03JST",OOS,2024_40
NZDUSD,long,2024-10-02 16:40:00,2024-10-02 16:45:00,-4388.349514564406,-0.8776699029128812,3,"NY
21-03JST","NZDUSD_NY
21-03JST",OOS,2024_40
NZDUSD,long,2024-10-02 16:55:00,2024-10-02 17:00:00,-6915.789473683909,-1.3831578947367817,2,"NY
21-03JST","NZDUSD_NY
21-03JST",OOS,2024_40
NZDUSD,long,2024-10-02 17:00:00,2024-10-02 17:05:00,-6891.8918918926065,-1.3783783783785213,2,"NY
21-03JST","NZDUSD_NY
21-03JST",OOS,2024_40
NZDUSD,long,2024-10-02 17:05:00,2024-10-02 17:10:00,-6026.178010470611,-1.2052356020941222,4,"NY
21-03JST","NZDUSD_NY
21-03JST",OOS,2024_40
NZDUSD,long,2024-10-02 17:10:00,2024-10-02 17:15:00,-3346.4566929111334,-0.6692913385822267,3,"NY
21-03JST","NZDUSD_NY
21-03JST",OOS,2024_40
NZDUSD,long,2024-10-02 17:15:00,2024-10-02 17:20:00,-1198.6754966864692,-0.23973509933729384,2,"NY
21-03JST","NZDUSD_NY
21-03JST",OOS,2024_40
AUDUSD,long,2024-10-02 17:30:00,2024-10-02 17:35:00,10235.792019346914,2.047158403869383,6,"NY
21-03JST","AUDUSD_NY
21-03JST",OOS,2024_40
NZDUSD,long,2024-10-02 17:30:00,2024-10-02 17:35:00,9403.292181071387,1.8806584362142773,5,"NY
21-03JST","NZDUSD_NY
21-03JST",OOS,2024_40
NZDUSD,long,2024-10-02 17:35:00,2024-10-02 17:40:00,5236.768802227573,1.0473537604455148,3,"NY
21-03JST","NZDUSD_NY
21-03JST",OOS,2024_40
NZDUSD,long,2024-10-03 00:25:00,2024-10-03 00:30:00,-2452.830188679104,-0.4905660377358208,5,"東京
09-15JST","NZDUSD_東京
09-15JST",OOS,2024_40
NZDUSD,long,2024-10-03 00:30:00,2024-10-03 00:35:00,-3582.2784810144603,-0.7164556962028921,4,"東京
09-15JST","NZDUSD_東京
09-15JST",OOS,2024_40
NZDUSD,long,2024-10-03 00:45:00,2024-10-03 00:50:00,-4499.40405244497,-0.899880810488994,3,"東京
09-15JST","NZDUSD_東京
09-15JST",OOS,2024_40
NZDUSD,long,2024-10-03 01:05:00,2024-10-03 01:10:00,7442.827442827288,1.4885654885654576,2,"東京
09-15JST","NZDUSD_東京
09-15JST",OOS,2024_40
NZDUSD,long,2024-10-03 01:20:00,2024-10-03 01:25:00,-850.8604206500094,-0.17017208413000187,2,"東京
09-15JST","NZDUSD_東京
09-15JST",OOS,2024_40
NZDUSD,long,2024-10-03 01:35:00,2024-10-03 01:40:00,1429.8093587521437,0.28596187175042875,4,"東京
09-15JST","NZDUSD_東京
09-15JST",OOS,2024_40
NZDUSD,long,2024-10-03 01:40:00,2024-10-03 01:45:00,3193.384223919604,0.6386768447839208,3,"東京
09-15JST","NZDUSD_東京
09-15JST",OOS,2024_40
AUDNZD,long,2024-10-03 02:35:00,2024-10-03 02:40:00,-5492.091388401419,-1.0984182776802838,2,"東京
09-15JST","AUDNZD_東京
09-15JST",OOS,2024_40
AUDJPY,short,2024-10-03 02:50:00,2024-10-03 02:55:00,-472.4905501887805,-0.0944981100377561,2,"東京
09-15JST","AUDJPY_東京
09-15JST",OOS,2024_40
AUDNZD,long,2024-10-03 02:50:00,2024-10-03 02:55:00,-8255.813953490073,-1.6511627906980146,1,"東京
09-15JST","AUDNZD_東京
09-15JST",OOS,2024_40
AUDNZD,long,2024-10-03 02:55:00,2024-10-03 03:00:00,-652.17391303981,-0.130434782607962,5,"東京
09-15JST","AUDNZD_東京
09-15JST",OOS,2024_40
AUDJPY,short,2024-10-03 02:55:00,2024-10-03 03:00:00,-5343.839541546976,-1.0687679083093953,1,"東京
09-15JST","AUDJPY_東京
09-15JST",OOS,2024_40
AUDNZD,long,2024-10-03 03:05:00,2024-10-03 03:10:00,-4456.762749442317,-0.8913525498884634,3,"東京
09-15JST","AUDNZD_東京
09-15JST",OOS,2024_40
AUDJPY,short,2024-10-03 03:15:00,2024-10-03 03:20:00,3315.545243620497,0.6631090487240994,6,"東京
09-15JST","AUDJPY_東京
09-15JST",OOS,2024_40
AUDJPY,short,2024-10-03 05:05:00,2024-10-03 05:10:00,5094.736842107006,1.0189473684214012,4,"東京
09-15JST","AUDJPY_東京
09-15JST",OOS,2024_40
AUDJPY,short,2024-10-03 05:10:00,2024-10-03 05:15:00,-1024.3407707897777,-0.20486815415795553,3,"東京
09-15JST","AUDJPY_東京
09-15JST",OOS,2024_40
CHFJPY,short,2024-10-03 05:15:00,2024-10-03 05:20:00,-6370.106761565302,-1.2740213523130604,1,"東京
09-15JST","CHFJPY_東京
09-15JST",OOS,2024_40
NZDUSD,long,2024-10-03 05:15:00,2024-10-03 05:20:00,-7559.7749648392955,-1.511954992967859,1,"東京
09-15JST","NZDUSD_東京
09-15JST",OOS,2024_40
NZDUSD,long,2024-10-03 05:20:00,2024-10-03 05:25:00,4345.3145057757665,0.8690629011551533,5,"東京
09-15JST","NZDUSD_東京
09-15JST",OOS,2024_40
AUDJPY,short,2024-10-03 05:20:00,2024-10-03 05:25:00,-3390.0000000002087,-0.6780000000000418,2,"東京
09-15JST","AUDJPY_東京
09-15JST",OOS,2024_40
NZDUSD,long,2024-10-03 05:25:00,2024-10-03 05:30:00,4655.172413792652,0.9310344827585304,4,"東京
09-15JST","NZDUSD_東京
09-15JST",OOS,2024_40
AUDJPY,short,2024-10-03 05:25:00,2024-10-03 05:30:00,-5409.157330735937,-1.0818314661471873,1,"東京
09-15JST","AUDJPY_東京
09-15JST",OOS,2024_40
AUDJPY,short,2024-10-03 05:45:00,2024-10-03 05:50:00,-2983.156028368309,-0.5966312056736618,3,"東京
09-15JST","AUDJPY_東京
09-15JST",OOS,2024_40
NZDJPY,short,2024-10-03 06:00:00,2024-10-03 06:05:00,-6206.284845412725,-1.241256969082545,1,"欧州
15-21JST","NZDJPY_欧州
15-21JST",OOS,2024_40
GBPJPY,short,2024-10-03 06:00:00,2024-10-03 06:05:00,-1904.5102184634636,-0.3809020436926927,3,"欧州
15-21JST","GBPJPY_欧州
15-21JST",OOS,2024_40
GBPUSD,long,2024-10-03 06:35:00,2024-10-03 06:40:00,-2070.6190061029542,-0.41412380122059084,2,"欧州
15-21JST","GBPUSD_欧州
15-21JST",OOS,2024_40
GBPUSD,long,2024-10-03 06:45:00,2024-10-03 06:50:00,-5579.576816927927,-1.1159153633855854,1,"欧州
15-21JST","GBPUSD_欧州
15-21JST",OOS,2024_40
GBPUSD,long,2024-10-03 06:50:00,2024-10-03 06:55:00,-5580.110497237769,-1.1160220994475538,1,"欧州
15-21JST","GBPUSD_欧州
15-21JST",OOS,2024_40
GBPUSD,long,2024-10-03 06:55:00,2024-10-03 07:00:00,-5543.3376455371545,-1.1086675291074308,1,"欧州
15-21JST","GBPUSD_欧州
15-21JST",OOS,2024_40
GBPUSD,long,2024-10-03 07:05:00,2024-10-03 07:10:00,-55.07026205883494,-0.011014052411766988,3,"欧州
15-21JST","GBPUSD_欧州
15-21JST",OOS,2024_40
USDJPY,short,2024-10-03 07:20:00,2024-10-03 07:25:00,1642.967542505364,0.32859350850107283,2,"欧州
15-21JST","USDJPY_欧州
15-21JST",OOS,2024_40
USDJPY,short,2024-10-03 07:25:00,2024-10-03 07:30:00,-3072.617246594825,-0.614523449318965,4,"欧州
15-21JST","USDJPY_欧州
15-21JST",OOS,2024_40
GBPJPY,short,2024-10-03 07:30:00,2024-10-03 07:35:00,2299.1452991451465,0.45982905982902933,4,"欧州
15-21JST","GBPJPY_欧州
15-21JST",OOS,2024_40
GBPUSD,long,2024-10-03 07:40:00,2024-10-03 07:45:00,-3022.7540211849987,-0.6045508042369997,3,"欧州
15-21JST","GBPUSD_欧州
15-21JST",OOS,2024_40
GBPUSD,long,2024-10-03 07:45:00,2024-10-03 07:50:00,-5522.604728328856,-1.1045209456657712,2,"欧州
15-21JST","GBPUSD_欧州
15-21JST",OOS,2024_40
NZDJPY,short,2024-10-03 07:45:00,2024-10-03 07:50:00,-6060.606060606481,-1.2121212121212963,1,"欧州
15-21JST","NZDJPY_欧州
15-21JST",OOS,2024_40
GBPUSD,long,2024-10-03 07:55:00,2024-10-03 08:00:00,-5533.446232007146,-1.1066892464014293,1,"欧州
15-21JST","GBPUSD_欧州
15-21JST",OOS,2024_40
GBPUSD,long,2024-10-03 08:00:00,2024-10-03 08:05:00,-5499.00990098983,-1.0998019801979662,1,"欧州
15-21JST","GBPUSD_欧州
15-21JST",OOS,2024_40
GBPUSD,long,2024-10-03 08:05:00,2024-10-03 08:10:00,-5519.587628866521,-1.1039175257733043,1,"欧州
15-21JST","GBPUSD_欧州
15-21JST",OOS,2024_40
GBPUSD,long,2024-10-03 08:10:00,2024-10-03 08:15:00,-5559.254327563234,-1.111850865512647,1,"欧州
15-21JST","GBPUSD_欧州
15-21JST",OOS,2024_40
GBPUSD,long,2024-10-03 08:15:00,2024-10-03 08:20:00,-3629.893238433682,-0.7259786476867365,2,"欧州
15-21JST","GBPUSD_欧州
15-21JST",OOS,2024_40
GBPUSD,long,2024-10-03 08:25:00,2024-10-03 08:30:00,1771.1598746074264,0.3542319749214853,2,"欧州
15-21JST","GBPUSD_欧州
15-21JST",OOS,2024_40
GBPUSD,long,2024-10-03 08:30:00,2024-10-03 08:35:00,-5558.015943313267,-1.1116031886626534,1,"欧州
15-21JST","GBPUSD_欧州
15-21JST",OOS,2024_40
GBPUSD,long,2024-10-03 08:40:00,2024-10-03 08:45:00,-5523.473203157191,-1.1046946406314382,1,"欧州
15-21JST","GBPUSD_欧州
15-21JST",OOS,2024_40
GBPUSD,long,2024-10-03 08:45:00,2024-10-03 08:50:00,980.0399201602743,0.19600798403205485,5,"欧州
15-21JST","GBPUSD_欧州
15-21JST",OOS,2024_40
GBPUSD,long,2024-10-03 08:50:00,2024-10-03 08:55:00,-1202.1857923495284,-0.24043715846990568,4,"欧州
15-21JST","GBPUSD_欧州
15-21JST",OOS,2024_40
GBPUSD,long,2024-10-03 09:00:00,2024-10-03 09:05:00,775.2092467116196,0.15504184934232393,2,"欧州
15-21JST","GBPUSD_欧州
15-21JST",OOS,2024_40
GBPUSD,long,2024-10-03 09:05:00,2024-10-03 09:10:00,-3674.5562130185112,-0.7349112426037022,2,"欧州
15-21JST","GBPUSD_欧州
15-21JST",OOS,2024_40
GBPUSD,long,2024-10-03 09:15:00,2024-10-03 09:20:00,3448.275862070676,0.6896551724141352,6,"欧州
15-21JST","GBPUSD_欧州
15-21JST",OOS,2024_40
GBPUSD,long,2024-10-03 09:20:00,2024-10-03 09:25:00,2279.0793259354077,0.45581586518708156,5,"欧州
15-21JST","GBPUSD_欧州
15-21JST",OOS,2024_40
GBPUSD,long,2024-10-03 09:35:00,2024-10-03 09:40:00,964.5328719724104,0.19290657439448208,2,"欧州
15-21JST","GBPUSD_欧州
15-21JST",OOS,2024_40
GBPUSD,long,2024-10-03 09:50:00,2024-10-03 09:55:00,-1835.7933579342262,-0.36715867158684523,2,"欧州
15-21JST","GBPUSD_欧州
15-21JST",OOS,2024_40
GBPUSD,long,2024-10-03 09:55:00,2024-10-03 10:00:00,-3045.4330336005128,-0.6090866067201025,6,"欧州
15-21JST","GBPUSD_欧州
15-21JST",OOS,2024_40
GBPUSD,long,2024-10-03 10:05:00,2024-10-03 10:10:00,-1608.3916083919416,-0.32167832167838833,4,"欧州
15-21JST","GBPUSD_欧州
15-21JST",OOS,2024_40
GBPJPY,short,2024-10-03 11:30:00,2024-10-03 11:35:00,-5396.351053790682,-1.0792702107581365,1,"欧州
15-21JST","GBPJPY_欧州
15-21JST",OOS,2024_40
GBPUSD,long,2024-10-03 11:30:00,2024-10-03 11:35:00,12015.503875969238,2.4031007751938476,5,"欧州
15-21JST","GBPUSD_欧州
15-21JST",OOS,2024_40
EURJPY,long,2024-10-03 13:10:00,2024-10-03 13:15:00,1618.1818181823119,0.32363636363646237,3,"NY
21-03JST","EURJPY_NY
21-03JST",OOS,2024_40
EURGBP,long,2024-10-03 13:20:00,2024-10-03 13:25:00,-5139.165009937947,-1.0278330019875894,2,"NY
21-03JST","EURGBP_NY
21-03JST",OOS,2024_40
EURGBP,long,2024-10-03 13:30:00,2024-10-03 13:35:00,-6157.024793388158,-1.2314049586776317,1,"NY
21-03JST","EURGBP_NY
21-03JST",OOS,2024_40
EURGBP,long,2024-10-03 13:35:00,2024-10-03 13:40:00,-6178.947368421602,-1.2357894736843205,1,"NY
21-03JST","EURGBP_NY
21-03JST",OOS,2024_40
EURGBP,long,2024-10-03 13:40:00,2024-10-03 13:45:00,3390.129259693902,0.6780258519387804,3,"NY
21-03JST","EURGBP_NY
21-03JST",OOS,2024_40
EURGBP,long,2024-10-03 14:15:00,2024-10-03 14:20:00,-2191.9770773652945,-0.4383954154730589,2,"NY
21-03JST","EURGBP_NY
21-03JST",OOS,2024_40
CHFJPY,long,2024-10-03 14:50:00,2024-10-03 14:55:00,1977.309562397913,0.39546191247958257,28,"NY
21-03JST","CHFJPY_NY
21-03JST",OOS,2024_40
CHFJPY,long,2024-10-03 14:55:00,2024-10-03 15:00:00,-218.54035373105125,-0.04370807074621025,27,"NY
21-03JST","CHFJPY_NY
21-03JST",OOS,2024_40
CHFJPY,long,2024-10-03 15:00:00,2024-10-03 15:05:00,2387.8627968331825,0.4775725593666365,26,"NY
21-03JST","CHFJPY_NY
21-03JST",OOS,2024_40
EURAUD,long,2024-10-03 15:00:00,2024-10-03 15:05:00,-3527.072106748591,-0.7054144213497182,2,"NY
21-03JST","EURAUD_NY
21-03JST",OOS,2024_40
EURJPY,long,2024-10-03 15:00:00,2024-10-03 15:05:00,6096.16433375761,1.219232866751522,24,"NY
21-03JST","EURJPY_NY
21-03JST",OOS,2024_40
EURAUD,long,2024-10-03 15:05:00,2024-10-03 15:10:00,-4309.210526316604,-0.8618421052633208,3,"NY
21-03JST","EURAUD_NY
21-03JST",OOS,2024_40
EURGBP,long,2024-10-03 15:05:00,2024-10-03 15:10:00,-482.15641609625834,-0.09643128321925167,3,"NY
21-03JST","EURGBP_NY
21-03JST",OOS,2024_40
CHFJPY,long,2024-10-03 15:15:00,2024-10-03 15:20:00,2343.7125748500994,0.4687425149700199,22,"NY
21-03JST","CHFJPY_NY
21-03JST",OOS,2024_40
EURAUD,long,2024-10-03 15:15:00,2024-10-03 15:20:00,-1298.3579181744087,-0.25967158363488174,13,"NY
21-03JST","EURAUD_NY
21-03JST",OOS,2024_40
EURAUD,long,2024-10-03 15:20:00,2024-10-03 15:25:00,744.6808510644029,0.14893617021288058,10,"NY
21-03JST","EURAUD_NY
21-03JST",OOS,2024_40
EURJPY,long,2024-10-03 15:20:00,2024-10-03 15:25:00,8688.67491976156,1.7377349839523122,19,"NY
21-03JST","EURJPY_NY
21-03JST",OOS,2024_40
EURGBP,long,2024-10-03 15:20:00,2024-10-03 15:25:00,-2428.5714285722725,-0.48571428571445446,5,"NY
21-03JST","EURGBP_NY
21-03JST",OOS,2024_40
CHFJPY,long,2024-10-03 15:20:00,2024-10-03 15:25:00,4875.364624768484,0.9750729249536968,16,"NY
21-03JST","CHFJPY_NY
21-03JST",OOS,2024_40
CHFJPY,long,2024-10-03 15:25:00,2024-10-03 15:30:00,3889.8233809911917,0.7779646761982384,15,"NY
21-03JST","CHFJPY_NY
21-03JST",OOS,2024_40
EURAUD,long,2024-10-03 15:25:00,2024-10-03 15:30:00,1509.0090090093508,0.30180180180187016,8,"NY
21-03JST","EURAUD_NY
21-03JST",OOS,2024_40
EURGBP,long,2024-10-03 15:25:00,2024-10-03 15:30:00,-759.3856655287925,-0.1518771331057585,4,"NY
21-03JST","EURGBP_NY
21-03JST",OOS,2024_40
EURGBP,long,2024-10-03 15:30:00,2024-10-03 15:35:00,-1259.0579710151962,-0.2518115942030392,3,"NY
21-03JST","EURGBP_NY
21-03JST",OOS,2024_40
