datetime,direction,move0_pip,has_e2,pnl1,pnl2,pnl_total,month
2022-10-18 16:35:00,sell,12.8,False,2500.0,0.0,2500.0,2022-10
2022-10-18 17:00:00,buy,13.9,False,2500.0,0.0,2500.0,2022-10
2022-10-19 13:30:00,sell,9.8,False,2500.0,0.0,2500.0,2022-10
2022-10-20 00:30:00,buy,9.4,True,-2540.0,-5000.0,-7540.0,2022-10
2022-10-20 01:20:00,buy,9.8,False,2500.0,0.0,2500.0,2022-10
2022-10-20 04:15:00,sell,24.5,True,2500.0,2500.0,5000.0,2022-10
2022-10-20 12:20:00,sell,10.6,False,2500.0,0.0,2500.0,2022-10
2022-10-20 12:40:00,buy,15.3,True,2500.0,-5000.0,-2500.0,2022-10
2022-10-20 12:55:00,buy,9.4,False,2500.0,0.0,2500.0,2022-10
2022-10-20 14:00:00,sell,13.4,True,-5000.0,-5000.0,-10000.0,2022-10
2022-10-20 18:30:00,sell,10.4,False,2500.0,0.0,2500.0,2022-10
2022-10-21 07:15:00,sell,10.5,True,-5000.0,1980.0,-3020.0,2022-10
2022-10-21 11:10:00,buy,9.7,False,2500.0,0.0,2500.0,2022-10
2022-10-21 12:10:00,buy,12.2,True,2500.0,2500.0,5000.0,2022-10
2022-10-21 12:45:00,buy,9.9,False,2500.0,0.0,2500.0,2022-10
2022-10-21 13:00:00,sell,24.3,True,2500.0,2500.0,5000.0,2022-10
2022-10-21 13:35:00,sell,15.5,True,-5000.0,-5000.0,-10000.0,2022-10
2022-10-21 14:05:00,sell,16.2,False,2500.0,0.0,2500.0,2022-10
2022-10-21 14:25:00,buy,13.3,True,2500.0,-5000.0,-2500.0,2022-10
2022-10-21 14:40:00,sell,10.5,True,-5000.0,2500.0,-2500.0,2022-10
2022-10-21 15:05:00,sell,11.0,True,-5000.0,2500.0,-2500.0,2022-10
2022-10-21 15:20:00,sell,12.4,False,2500.0,0.0,2500.0,2022-10
2022-10-21 15:40:00,sell,18.9,True,-5000.0,-5000.0,-10000.0,2022-10
2022-10-21 16:05:00,buy,10.2,True,-5000.0,-5000.0,-10000.0,2022-10
2022-10-21 16:30:00,sell,15.7,False,2500.0,0.0,2500.0,2022-10
2022-10-23 22:10:00,buy,25.8,False,-969.0,0.0,-969.0,2022-10
2022-10-23 23:35:00,sell,24.1,True,2500.0,2500.0,5000.0,2022-10
2022-10-24 01:15:00,buy,9.7,False,2500.0,0.0,2500.0,2022-10
2022-10-24 02:00:00,buy,9.7,False,-2552.0,0.0,-2552.0,2022-10
2022-10-24 03:05:00,buy,10.3,True,-805.0,2500.0,1695.0,2022-10
2022-10-24 09:15:00,buy,9.5,False,-5000.0,0.0,-5000.0,2022-10
2022-10-24 11:45:00,sell,13.3,False,2500.0,0.0,2500.0,2022-10
2022-10-24 12:15:00,buy,9.9,True,2500.0,2500.0,5000.0,2022-10
2022-10-24 13:40:00,buy,9.5,False,2500.0,0.0,2500.0,2022-10
2022-10-24 14:00:00,buy,17.7,True,2845.0,2500.0,5345.0,2022-10
2022-10-24 14:50:00,sell,9.7,True,2500.0,2500.0,5000.0,2022-10
2022-10-25 01:15:00,buy,13.9,False,2500.0,0.0,2500.0,2022-10
2022-10-25 13:15:00,sell,12.1,False,-5000.0,0.0,-5000.0,2022-10
2022-10-25 13:45:00,sell,13.4,True,-5000.0,-5000.0,-10000.0,2022-10
2022-10-25 14:05:00,buy,15.3,True,2500.0,-5000.0,-2500.0,2022-10
2022-10-25 21:05:00,sell,12.6,True,553.0,2500.0,3053.0,2022-10
2022-10-26 07:15:00,sell,10.3,True,-5000.0,-5000.0,-10000.0,2022-10
2022-10-26 07:40:00,sell,18.7,True,-5000.0,-5000.0,-10000.0,2022-10
2022-10-27 06:20:00,buy,9.8,False,-5000.0,0.0,-5000.0,2022-10
2022-10-27 12:40:00,sell,11.6,False,2500.0,0.0,2500.0,2022-10
2022-10-27 12:55:00,sell,11.8,False,2500.0,0.0,2500.0,2022-10
2022-10-27 13:45:00,buy,11.2,False,2500.0,0.0,2500.0,2022-10
2022-10-27 14:00:00,sell,17.4,True,-5000.0,2500.0,-2500.0,2022-10
