pair,base,quote,session,horizon,group,n,mean,skew,kurt
EURAUD,EUR,AUD,深夜 03-09JST,24,Q10,903,0.023361936242393386,-0.5509158846453466,8.069045096183983
EURAUD,EUR,AUD,深夜 03-09JST,24,Q10+ac>0,279,0.027374073008443967,-1.616014270057438,7.93014757724608
EURAUD,EUR,AUD,深夜 03-09JST,24,Q10+ac<0,624,0.02156804816911116,0.9731568185444137,4.168594204312801
AUDNZD,AUD,NZD,東京 09-15JST,1,全BreakDown,20415,0.000540303154646019,0.15703954983214072,110.5544471083622
AUDNZD,AUD,NZD,東京 09-15JST,1,Q10,3114,0.0013910558703478508,-1.3188467378423974,69.36146179192026
AUDNZD,AUD,NZD,東京 09-15JST,1,Q10+ac>0,1068,0.0011330080230264313,-2.435139917870054,35.37323455890792
AUDNZD,AUD,NZD,東京 09-15JST,1,Q10+ac<0,2046,0.0015257553331725212,-0.784521068717031,85.08373175114718
AUDNZD,AUD,NZD,東京 09-15JST,3,全BreakDown,20415,0.0012785949370800011,0.6159106008898617,64.4001438569432
AUDNZD,AUD,NZD,東京 09-15JST,3,Q10,3114,0.0022622205633274876,-2.190063117293121,41.7027229160178
AUDNZD,AUD,NZD,東京 09-15JST,3,Q10+ac>0,1068,0.0031791315563913436,-0.5033811064250027,21.991816476417483
AUDNZD,AUD,NZD,東京 09-15JST,3,Q10+ac<0,2046,0.0017835984027252403,-2.9361720460083713,49.798697046431734
AUDNZD,AUD,NZD,東京 09-15JST,6,全BreakDown,20415,0.0021838400386018173,0.9169571541211897,32.66635267377232
AUDNZD,AUD,NZD,東京 09-15JST,6,Q10,3114,0.003935550054859716,0.4014798693007791,16.551983718947984
AUDNZD,AUD,NZD,東京 09-15JST,6,Q10+ac>0,1068,0.0030778343605958247,0.41879036145424586,13.049204518032145
AUDNZD,AUD,NZD,東京 09-15JST,6,Q10+ac<0,2046,0.004383272616674885,0.39190695571338263,18.132991552938883
AUDNZD,AUD,NZD,東京 09-15JST,12,全BreakDown,20415,0.002982348167282831,0.48997229578079415,17.6846880984181
AUDNZD,AUD,NZD,東京 09-15JST,12,Q10,3114,0.0020490942785073556,-1.0382553771897267,13.558436570983215
AUDNZD,AUD,NZD,東京 09-15JST,12,Q10+ac>0,1068,-0.000667641579266014,-0.5775280254299684,6.932120479653102
AUDNZD,AUD,NZD,東京 09-15JST,12,Q10+ac<0,2046,0.003467214462330404,-1.2157552499399562,15.638369529578892
AUDNZD,AUD,NZD,東京 09-15JST,24,全BreakDown,20415,0.005008875592856999,3.1811672978968963,67.26179499093716
AUDNZD,AUD,NZD,東京 09-15JST,24,Q10,3114,0.0009249658556356146,-0.491138641650483,8.91270566057277
AUDNZD,AUD,NZD,東京 09-15JST,24,Q10+ac>0,1068,0.0009140492123689496,-0.49586160217334196,4.6233609567953735
AUDNZD,AUD,NZD,東京 09-15JST,24,Q10+ac<0,2046,0.0009306642793935828,-0.4845768402213781,9.786017769742065
AUDNZD,AUD,NZD,欧州 15-21JST,1,全BreakDown,20778,0.00028843581744686836,0.04377419548193182,2.7840936596194235
AUDNZD,AUD,NZD,欧州 15-21JST,1,Q10,3196,0.0015352193952022177,0.0914426755245101,2.6730166647246048
AUDNZD,AUD,NZD,欧州 15-21JST,1,Q10+ac>0,1148,0.0014843270001037646,0.12032355227131543,2.9286075838088204
AUDNZD,AUD,NZD,欧州 15-21JST,1,Q10+ac<0,2048,0.0015637469682359207,0.07194096909776306,2.444754251674736
AUDNZD,AUD,NZD,欧州 15-21JST,3,全BreakDown,20778,0.0003384817549439945,-4.488739829165281,1338.982607094399
AUDNZD,AUD,NZD,欧州 15-21JST,3,Q10,3196,0.003435777396694999,0.7864437136063266,10.895238469932615
AUDNZD,AUD,NZD,欧州 15-21JST,3,Q10+ac>0,1148,0.0024403690545236898,-0.10823968855646832,1.3074377254375582
AUDNZD,AUD,NZD,欧州 15-21JST,3,Q10+ac<0,2048,0.0039937504322480576,1.2884059255430163,16.2049144092206
AUDNZD,AUD,NZD,欧州 15-21JST,6,全BreakDown,20778,0.0004507154388287562,0.2201484553262497,734.8900088919096
AUDNZD,AUD,NZD,欧州 15-21JST,6,Q10,3196,0.0032753268002083903,0.503427592184749,6.355617630720687
AUDNZD,AUD,NZD,欧州 15-21JST,6,Q10+ac>0,1148,0.0026775923901017373,-0.16323829766634737,1.0037553897246205
AUDNZD,AUD,NZD,欧州 15-21JST,6,Q10+ac<0,2048,0.0036103849558736427,0.8896555860614151,9.460237066658552
AUDNZD,AUD,NZD,欧州 15-21JST,12,全BreakDown,20778,0.0003421752582068583,-0.278534790746571,381.018081540035
AUDNZD,AUD,NZD,欧州 15-21JST,12,Q10,3196,0.003221587611136958,0.8334328597159604,9.0202497134693
AUDNZD,AUD,NZD,欧州 15-21JST,12,Q10+ac>0,1148,0.0029948154646138717,-0.19568650221722125,0.5920551537965495
AUDNZD,AUD,NZD,欧州 15-21JST,12,Q10+ac<0,2048,0.0033487040292075167,1.2770361563319292,12.270243518788073
AUDNZD,AUD,NZD,欧州 15-21JST,24,全BreakDown,20778,-0.0006316389103623924,-2.272767055738423,193.78719728515463
AUDNZD,AUD,NZD,欧州 15-21JST,24,Q10,3196,0.00594894722393866,0.4570813670986845,3.375702270818322
AUDNZD,AUD,NZD,欧州 15-21JST,24,Q10+ac>0,1148,0.006608932814614692,-0.0015107915075913323,0.03636728804195899
AUDNZD,AUD,NZD,欧州 15-21JST,24,Q10+ac<0,2048,0.005578994363540183,0.7076362356767961,5.192899990719987
AUDNZD,AUD,NZD,NY   21-03JST,1,全BreakDown,20729,0.00024348282747017707,-0.10567397360593117,6.300780615237585
AUDNZD,AUD,NZD,NY   21-03JST,1,Q10,2842,0.0008522946786185751,0.06809860813855202,1.6998993359212307
AUDNZD,AUD,NZD,NY   21-03JST,1,Q10+ac>0,999,0.00033281315583001865,-0.0013827302605434358,2.015385740843308
AUDNZD,AUD,NZD,NY   21-03JST,1,Q10+ac<0,1843,0.0011338801595007061,0.10275434198570377,1.5347225230915091
AUDNZD,AUD,NZD,NY   21-03JST,3,全BreakDown,20729,0.0007981392186626103,-0.0731179240861986,7.368056711435123
AUDNZD,AUD,NZD,NY   21-03JST,3,Q10,2842,0.0020740483249056096,0.04137666176046866,7.539559278041075
AUDNZD,AUD,NZD,NY   21-03JST,3,Q10+ac>0,999,0.0007518523066645716,-0.9513978294747204,9.359125010322769
AUDNZD,AUD,NZD,NY   21-03JST,3,Q10+ac<0,1843,0.002790746003811089,0.5881883665583545,6.437691201390608
AUDNZD,AUD,NZD,NY   21-03JST,6,全BreakDown,20729,0.0010539819635040264,-0.21022318446775665,8.049675519188927
AUDNZD,AUD,NZD,NY   21-03JST,6,Q10,2842,0.0028993968512278233,-0.22713982010931993,5.413310805446937
AUDNZD,AUD,NZD,NY   21-03JST,6,Q10+ac>0,999,0.002942073001834193,0.05910512992035125,4.318231417804127
AUDNZD,AUD,NZD,NY   21-03JST,6,Q10+ac<0,1843,0.0028762642009533997,-0.3796922868878804,5.992666598804817
AUDNZD,AUD,NZD,NY   21-03JST,12,全BreakDown,20729,0.0013316656903224022,-0.2727493826131407,5.383953056337001
AUDNZD,AUD,NZD,NY   21-03JST,12,Q10,2842,0.002729355869716659,-0.493919626630607,4.576710872348313
AUDNZD,AUD,NZD,NY   21-03JST,12,Q10+ac>0,999,0.002657030593633047,-0.11135499077333197,2.637478611927862
AUDNZD,AUD,NZD,NY   21-03JST,12,Q10+ac<0,1843,0.0027685598582177597,-0.7070485611820099,5.667617423426464
AUDNZD,AUD,NZD,NY   21-03JST,24,全BreakDown,20729,0.00020420392714526542,-0.1659284571286463,5.080309764160736
AUDNZD,AUD,NZD,NY   21-03JST,24,Q10,2842,1.1292126081041562e-05,-0.41867040277754103,5.729330497882314
AUDNZD,AUD,NZD,NY   21-03JST,24,Q10+ac>0,999,0.005189741974623196,0.2632779529169685,4.604112189943154
AUDNZD,AUD,NZD,NY   21-03JST,24,Q10+ac<0,1843,-0.002795691812439637,-0.9646513746931714,6.370336774713714
AUDNZD,AUD,NZD,深夜 03-09JST,1,全BreakDown,19373,0.0006952102365908193,0.12663845239641033,26.153166440991416
AUDNZD,AUD,NZD,深夜 03-09JST,1,Q10,1131,0.004684379274968174,1.2793686717959525,40.78932003029768
AUDNZD,AUD,NZD,深夜 03-09JST,1,Q10+ac>0,342,0.002736533054050699,-2.8600479485911072,31.18809457307558
AUDNZD,AUD,NZD,深夜 03-09JST,1,Q10+ac<0,789,0.005528692846012252,3.9730261755052854,45.923135299562205
AUDNZD,AUD,NZD,深夜 03-09JST,3,全BreakDown,19372,0.001517439345278143,0.11124884964877083,48.69700764266644
AUDNZD,AUD,NZD,深夜 03-09JST,3,Q10,1131,0.0090418258511984,1.3421740805383493,21.99248181408818
AUDNZD,AUD,NZD,深夜 03-09JST,3,Q10+ac>0,342,0.006947967649108827,-1.634542427107819,9.61813329744077
AUDNZD,AUD,NZD,深夜 03-09JST,3,Q10+ac<0,789,0.009949429786704907,2.2684614751393224,25.03528580996849
AUDNZD,AUD,NZD,深夜 03-09JST,6,全BreakDown,19371,0.002072115057048028,-0.2681924316330835,30.257836454349366
AUDNZD,AUD,NZD,深夜 03-09JST,6,Q10,1131,0.012059698737138757,1.4540284771896712,16.878775124018997
AUDNZD,AUD,NZD,深夜 03-09JST,6,Q10+ac>0,342,0.012297178055101617,-0.6217184499970876,4.602917430871745
AUDNZD,AUD,NZD,深夜 03-09JST,6,Q10+ac<0,789,0.011956760933915313,1.7810834517011656,17.24017110765829
AUDNZD,AUD,NZD,深夜 03-09JST,12,全BreakDown,19367,0.0037344186565152703,0.2032158438060904,19.049048168073135
AUDNZD,AUD,NZD,深夜 03-09JST,12,Q10,1131,0.017505981178308386,1.152565293928951,10.21296580581755
AUDNZD,AUD,NZD,深夜 03-09JST,12,Q10+ac>0,342,0.019489541079407917,0.31045352914906654,1.5518810463023183
AUDNZD,AUD,NZD,深夜 03-09JST,12,Q10+ac<0,789,0.01664618715273673,1.2541149332092234,10.135353160884957
AUDNZD,AUD,NZD,深夜 03-09JST,24,全BreakDown,19361,0.005312609878678921,-0.3114953668428355,11.245042561804116
AUDNZD,AUD,NZD,深夜 03-09JST,24,Q10,1131,0.016081080135672495,-0.614698294912427,6.846539275430713
AUDNZD,AUD,NZD,深夜 03-09JST,24,Q10+ac>0,342,0.024279139309917947,0.17703022517425532,1.742114771447227
AUDNZD,AUD,NZD,深夜 03-09JST,24,Q10+ac<0,789,0.012527548782577504,-0.6746367104726878,6.589131567015553
